Date,Year,Home_Team,Away_Team,Home_Score,Away_Score,Actual_Margin,Result,Home_Win,Real_Home_Odds,Real_Away_Odds,Real_Home_Prob,Real_Away_Prob,Real_Spread,Real_Total,ELO_Home_ELO,ELO_Away_ELO,ELO_Home_Prob,ELO_Away_Prob,ELO_Home_Odds,ELO_Away_Odds,ELO_Spread,Model_Home_Prob,Model_Away_Prob,Model_Home_Odds,Model_Away_Odds,Model_Spread,Home_Edge_Model_vs_Real,Home_Edge_ELO_vs_Real,Spread_Edge_Model_vs_Real
2018-03-02,2018,Queensland Reds,Brumbies,18.0,10.0,8.0,H,1.0,2.95,1.429,0.3263,0.6737,6.0,49.5,1598.0,1541.0,0.6814,0.3186,1.468,3.139,7.3,0.773,0.227,1.294,4.405,7.4,0.4467,0.3551,13.4
2018-03-03,2018,Sunwolves,Melbourne Rebels,17.0,37.0,-20.0,A,0.0,3.18,1.4,0.3057,0.6943,7.0,58.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.402,0.3006,16.3
2018-03-03,2018,Crusaders,Stormers,45.0,28.0,17.0,H,1.0,1.06,8.5,0.8891,0.1109,-19.5,61.0,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.2928,-0.2889,-13.1
2018-03-03,2018,Sharks,New South Wales Waratahs,24.0,24.0,0.0,D,,1.285,3.98,0.7559,0.2441,-7.5,52.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.2318,-0.1564,-2.9
2018-03-03,2018,Bulls,Lions,35.0,49.0,-14.0,A,0.0,3.46,1.35,0.2807,0.7193,7.0,56.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.427,0.3256,16.3
2018-03-03,2018,Jaguares,Hurricanes,9.0,34.0,-25.0,A,0.0,6.16,1.153,0.1577,0.8423,13.5,57.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.5241,0.4759,1.908,2.101,4.5,0.3664,0.4486,18.0
2018-03-09,2018,Highlanders,Stormers,33.0,15.0,18.0,H,1.0,1.1,8.28,0.8827,0.1173,-17.5,60.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,8.4,-0.175,-0.2396,-9.1
2018-03-09,2018,Melbourne Rebels,Brumbies,33.0,10.0,23.0,H,1.0,1.602,2.47,0.6066,0.3934,-3.5,47.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.3025,-0.058,-6.1
2018-03-10,2018,Hurricanes,Crusaders,29.0,19.0,10.0,H,1.0,1.746,2.19,0.5564,0.4436,-2.5,51.0,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5963,0.4037,1.677,2.477,8.3,0.0399,0.0559,5.8
2018-03-10,2018,Queensland Reds,Bulls,20.0,14.0,6.0,H,1.0,1.74,2.2,0.5584,0.4416,-2.5,47.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.2604,0.1721,7.4
2018-03-10,2018,Sharks,Sunwolves,50.0,22.0,28.0,H,1.0,1.02,15.0,0.9363,0.0637,-25.5,64.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.4122,-0.3368,-20.9
2018-03-10,2018,Lions,Blues,35.0,38.0,-3.0,A,0.0,1.235,4.55,0.7865,0.2135,-10.5,63.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,-0.5421,-0.2829,-17.4
2018-03-10,2018,Jaguares,New South Wales Waratahs,38.0,28.0,10.0,H,1.0,2.26,1.68,0.4264,0.5736,2.5,54.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.2813,0.1799,11.8
2018-03-16,2018,Chiefs,Bulls,41.0,28.0,13.0,H,1.0,1.098,7.79,0.8765,0.1235,-16.5,54.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.7077,0.2923,1.413,3.421,12.8,-0.1688,-0.1088,-3.7
2018-03-17,2018,Jaguares,Queensland Reds,7.0,18.0,-11.0,A,0.0,1.285,3.84,0.7493,0.2507,-9.5,53.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.5049,-0.2826,-14.7
2018-03-17,2018,Lions,Sunwolves,40.0,38.0,2.0,H,1.0,1.0,26.0,0.963,0.037,-33.0,73.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.2553,-0.3567,-23.7
2018-03-17,2018,Brumbies,Sharks,24.0,17.0,7.0,H,1.0,2.01,1.847,0.4789,0.5211,2.5,46.5,1541.0,1495.0,0.6674,0.3326,1.498,3.007,6.7,0.8188,0.1812,1.221,5.519,16.0,0.3399,0.1885,18.5
2018-03-17,2018,Highlanders,Crusaders,25.0,17.0,8.0,H,1.0,1.666,2.28,0.5778,0.4222,-2.5,54.0,1527.0,1496.0,0.6489,0.3511,1.541,2.848,6.0,0.776,0.224,1.289,4.464,11.3,0.1982,0.0711,8.8
2018-03-17,2018,Stormers,Blues,37.0,20.0,17.0,H,1.0,2.5,1.564,0.3848,0.6152,4.0,58.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,-0.1404,0.1188,-2.9
2018-03-18,2018,New South Wales Waratahs,Melbourne Rebels,51.0,27.0,24.0,H,1.0,1.649,2.31,0.5835,0.4165,-2.5,53.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1242,0.0228,6.8
2018-03-23,2018,Crusaders,Bulls,33.0,14.0,19.0,H,1.0,1.06,9.5,0.8996,0.1004,-21.0,55.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.3033,-0.2994,-14.6
2018-03-23,2018,Melbourne Rebels,Sharks,46.0,14.0,32.0,H,1.0,1.523,2.62,0.6324,0.3676,-6.0,53.5,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5241,0.4759,1.908,2.101,8.3,-0.1083,-0.0194,2.3
2018-03-24,2018,Sunwolves,Chiefs,10.0,61.0,-51.0,A,0.0,8.5,1.07,0.1118,0.8882,20.0,64.0,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.2959,0.7041,3.38,1.42,-6.0,0.1841,0.3059,14.0
2018-03-24,2018,Hurricanes,Highlanders,29.0,12.0,17.0,H,1.0,1.416,3.01,0.6801,0.3199,-6.5,47.0,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.4029,0.5971,2.482,1.675,0.4,-0.2772,-0.1119,-6.1
2018-03-24,2018,Stormers,Queensland Reds,25.0,19.0,6.0,H,1.0,1.2,4.88,0.8026,0.1974,-10.0,51.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.5582,-0.3359,-15.2
2018-03-24,2018,Jaguares,Lions,49.0,35.0,14.0,H,1.0,3.08,1.4,0.3125,0.6875,7.0,58.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3952,0.2938,16.3
2018-03-30,2018,Chiefs,Highlanders,27.0,22.0,5.0,H,1.0,1.735,2.16,0.5546,0.4454,-2.5,49.5,1633.0,1527.0,0.7386,0.2614,1.354,3.826,9.5,0.4029,0.5971,2.482,1.675,4.5,-0.1517,0.184,2.0
2018-03-30,2018,Melbourne Rebels,Hurricanes,19.0,50.0,-31.0,A,0.0,4.95,1.195,0.1945,0.8055,11.0,58.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.5241,0.4759,1.908,2.101,4.5,0.3296,0.4118,15.5
2018-03-31,2018,Blues,Sharks,40.0,63.0,-23.0,A,0.0,1.167,5.5,0.825,0.175,-12.0,58.5,1572.0,1495.0,0.7063,0.2937,1.416,3.405,8.3,0.776,0.224,1.289,4.464,16.3,-0.049,-0.1187,4.3
2018-03-31,2018,Brumbies,New South Wales Waratahs,17.0,24.0,-7.0,A,0.0,2.02,1.84,0.4767,0.5233,2.5,48.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.2612,0.1844,15.0
2018-03-31,2018,Bulls,Stormers,33.0,23.0,10.0,H,1.0,2.15,1.746,0.4482,0.5518,2.5,52.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.2595,0.1581,11.8
2018-04-01,2018,Lions,Crusaders,8.0,14.0,-6.0,A,0.0,3.07,1.403,0.3137,0.6863,7.0,58.0,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5241,0.4759,1.908,2.101,4.6,0.2104,0.2986,11.6
2018-04-06,2018,Hurricanes,Sharks,38.0,37.0,1.0,H,1.0,1.05,10.0,0.905,0.095,-21.5,60.5,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5963,0.4037,1.677,2.477,11.9,-0.3087,-0.292,-9.6
2018-04-07,2018,Lions,Stormers,52.0,31.0,21.0,H,1.0,1.38,3.1,0.692,0.308,-7.5,54.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0157,-0.0857,1.8
2018-04-07,2018,Jaguares,Crusaders,14.0,40.0,-26.0,A,0.0,4.6,1.2,0.2069,0.7931,12.5,57.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5241,0.4759,1.908,2.101,4.6,0.3172,0.4054,17.1
2018-04-07,2018,Chiefs,Blues,21.0,19.0,2.0,H,1.0,1.25,3.7,0.7475,0.2525,-10.5,54.5,1633.0,1572.0,0.6853,0.3147,1.459,3.178,7.4,0.5241,0.4759,1.908,2.101,2.3,-0.2234,-0.0622,-8.2
2018-04-07,2018,Brumbies,Queensland Reds,45.0,21.0,24.0,H,1.0,1.54,2.5,0.6188,0.3812,-4.5,43.5,1541.0,1598.0,0.5257,0.4743,1.902,2.108,1.0,0.4029,0.5971,2.482,1.675,0.7,-0.2159,-0.0931,-3.8
2018-04-07,2018,Sunwolves,New South Wales Waratahs,29.0,50.0,-21.0,A,0.0,6.0,1.13,0.1585,0.8415,14.5,65.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.5492,0.4478,23.8
2018-04-13,2018,Hurricanes,Chiefs,25.0,13.0,12.0,H,1.0,1.27,3.7,0.7445,0.2555,-9.5,51.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.3706,0.6294,2.698,1.589,-5.7,-0.3739,-0.3268,-15.2
2018-04-14,2018,Melbourne Rebels,Jaguares,22.0,25.0,-3.0,A,0.0,1.22,4.0,0.7663,0.2337,-10.5,48.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0586,-0.16,-1.2
2018-04-14,2018,Sharks,Bulls,10.0,40.0,-30.0,A,0.0,1.4,3.0,0.6818,0.3182,-6.5,44.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.1577,-0.0823,-1.9
2018-04-14,2018,Sunwolves,Blues,10.0,24.0,-14.0,A,0.0,7.0,1.08,0.1337,0.8663,17.5,67.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,0.1107,0.3699,10.6
2018-04-14,2018,Highlanders,Brumbies,43.0,17.0,26.0,H,1.0,1.07,7.0,0.8674,0.1326,-18.5,56.5,1527.0,1541.0,0.5872,0.4128,1.703,2.422,3.5,0.5963,0.4037,1.677,2.477,1.9,-0.2711,-0.2802,-16.6
2018-04-14,2018,New South Wales Waratahs,Queensland Reds,37.0,16.0,21.0,H,1.0,1.27,3.7,0.7445,0.2555,-9.5,51.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.5001,-0.2778,-14.7
2018-04-20,2018,Blues,Highlanders,16.0,34.0,-18.0,A,0.0,3.2,1.36,0.2982,0.7018,7.5,55.5,1572.0,1527.0,0.6664,0.3336,1.501,2.998,6.7,0.5241,0.4759,1.908,2.101,6.0,0.2259,0.3682,13.5
2018-04-20,2018,New South Wales Waratahs,Lions,0.0,29.0,-29.0,A,0.0,1.78,2.05,0.5352,0.4648,-1.5,58.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1725,0.0711,7.8
2018-04-21,2018,Crusaders,Sunwolves,33.0,11.0,22.0,H,1.0,1.0,29.0,0.9667,0.0333,-39.5,63.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.3704,-0.3665,-33.1
2018-04-21,2018,Queensland Reds,Chiefs,12.0,36.0,-24.0,A,0.0,5.0,1.18,0.1909,0.8091,11.5,51.5,1598.0,1633.0,0.558,0.442,1.792,2.262,2.3,0.5963,0.4037,1.677,2.477,-2.7,0.4054,0.3671,8.8
2018-04-21,2018,Bulls,Melbourne Rebels,28.0,10.0,18.0,H,1.0,1.17,5.0,0.8104,0.1896,-12.5,62.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1027,-0.2041,-3.2
2018-04-21,2018,Sharks,Stormers,24.0,17.0,7.0,H,1.0,1.62,2.3,0.5867,0.4133,-2.5,52.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.0626,0.0128,2.1
2018-04-22,2018,Brumbies,Jaguares,20.0,25.0,-5.0,A,0.0,1.4,3.0,0.6818,0.3182,-6.5,55.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.0561,-0.0207,6.0
2018-04-27,2018,Hurricanes,Sunwolves,43.0,15.0,28.0,H,1.0,1.0,34.0,0.9714,0.0286,-40.5,67.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7379,0.2621,1.355,3.815,9.5,-0.2335,-0.3651,-31.0
2018-04-28,2018,Stormers,Melbourne Rebels,34.0,18.0,16.0,H,1.0,1.2,4.6,0.7931,0.2069,-11.5,54.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0854,-0.1868,-2.2
2018-04-28,2018,Queensland Reds,Lions,27.0,22.0,5.0,H,1.0,5.0,1.17,0.1896,0.8104,13.5,55.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.6292,0.5409,23.4
2018-04-28,2018,Blues,Jaguares,13.0,20.0,-7.0,A,0.0,1.4,3.0,0.6818,0.3182,-7.5,39.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.776,0.224,1.289,4.464,15.8,0.0942,0.0186,8.3
2018-04-28,2018,Brumbies,Crusaders,8.0,21.0,-13.0,A,0.0,6.5,1.11,0.1459,0.8541,16.5,52.5,1541.0,1496.0,0.6668,0.3332,1.5,3.001,6.7,0.8188,0.1812,1.221,5.519,11.9,0.6729,0.5209,28.4
2018-04-28,2018,Bulls,Highlanders,28.0,29.0,-1.0,A,0.0,2.45,1.56,0.389,0.611,4.5,57.5,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,-0.0007,0.1792,4.1
2018-05-04,2018,Melbourne Rebels,Crusaders,10.0,55.0,-45.0,A,0.0,6.0,1.13,0.1585,0.8415,15.5,54.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5241,0.4759,1.908,2.101,4.6,0.3656,0.4538,20.1
2018-05-04,2018,Chiefs,Jaguares,19.0,23.0,-4.0,A,0.0,1.14,5.75,0.8345,0.1655,-14.5,55.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.7077,0.2923,1.413,3.421,12.8,-0.1268,-0.0668,-1.7
2018-05-05,2018,Hurricanes,Lions,28.0,19.0,9.0,H,1.0,1.17,5.25,0.8178,0.1822,-13.5,56.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7379,0.2621,1.355,3.815,9.5,-0.0799,-0.2115,-4.0
2018-05-05,2018,New South Wales Waratahs,Blues,21.0,24.0,-3.0,A,0.0,1.45,2.75,0.6548,0.3452,-6.5,56.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,-0.4104,-0.1512,-13.4
2018-05-05,2018,Stormers,Bulls,29.0,17.0,12.0,H,1.0,1.65,2.25,0.5769,0.4231,-2.5,53.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1308,0.0294,6.8
2018-05-05,2018,Sharks,Highlanders,38.0,12.0,26.0,H,1.0,2.6,1.5,0.3659,0.6341,4.5,55.5,1495.0,1527.0,0.5613,0.4387,1.782,2.279,2.5,0.3041,0.6959,3.288,1.437,-1.2,-0.0618,0.1954,3.3
2018-05-11,2018,Blues,Hurricanes,15.0,36.0,-21.0,A,0.0,3.6,1.3,0.2653,0.7347,8.5,43.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.7077,0.2923,1.413,3.421,12.8,0.4424,0.4351,21.3
2018-05-12,2018,Sunwolves,Queensland Reds,63.0,28.0,35.0,H,1.0,3.1,1.38,0.308,0.692,7.5,61.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.0636,0.1587,2.3
2018-05-12,2018,Crusaders,New South Wales Waratahs,31.0,29.0,2.0,H,1.0,1.04,10.0,0.9058,0.0942,-20.5,61.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.3095,-0.3056,-14.1
2018-05-12,2018,Highlanders,Lions,39.0,27.0,12.0,H,1.0,1.35,3.25,0.7065,0.2935,-7.5,55.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,8.4,0.0012,-0.0634,0.9
2018-05-12,2018,Brumbies,Melbourne Rebels,24.0,27.0,-3.0,A,0.0,1.42,2.9,0.6713,0.3287,-6.5,46.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.0666,-0.0102,6.0
2018-05-12,2018,Stormers,Chiefs,9.0,15.0,-6.0,A,0.0,1.9,1.9,0.5,0.5,1.5,52.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.2959,0.7041,3.38,1.42,-6.0,-0.2041,-0.0823,-4.5
2018-05-12,2018,Bulls,Sharks,39.0,33.0,6.0,H,1.0,1.62,2.3,0.5867,0.4133,-3.5,50.5,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5241,0.4759,1.908,2.101,8.3,-0.0626,0.0263,4.8
2018-05-18,2018,Hurricanes,Queensland Reds,38.0,34.0,4.0,H,1.0,1.01,17.0,0.9439,0.0561,-27.5,62.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2959,0.7041,3.38,1.42,-4.4,-0.648,-0.4772,-31.9
2018-05-19,2018,Jaguares,Bulls,54.0,24.0,30.0,H,1.0,1.4,3.0,0.6818,0.3182,-6.5,53.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0259,-0.0755,2.8
2018-05-19,2018,Sharks,Chiefs,28.0,24.0,4.0,H,1.0,1.33,3.35,0.7158,0.2842,-8.5,50.5,1495.0,1633.0,0.4109,0.5891,2.434,1.698,-3.6,0.2444,0.7556,4.092,1.323,-8.8,-0.4714,-0.3049,-17.3
2018-05-19,2018,Lions,Brumbies,42.0,24.0,18.0,H,1.0,1.17,5.25,0.8178,0.1822,-13.5,60.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.5137,-0.2692,-16.1
2018-05-19,2018,New South Wales Waratahs,Highlanders,41.0,12.0,29.0,H,1.0,2.7,1.47,0.3525,0.6475,5.5,54.5,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,0.0358,0.2157,5.1
2018-05-19,2018,Blues,Crusaders,24.0,32.0,-8.0,A,0.0,4.0,1.25,0.2381,0.7619,11.5,47.5,1572.0,1496.0,0.7057,0.2943,1.417,3.398,8.2,0.776,0.224,1.289,4.464,12.3,0.5379,0.4676,23.8
2018-05-19,2018,Sunwolves,Stormers,26.0,23.0,3.0,H,1.0,4.0,1.25,0.2381,0.7619,10.5,66.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.4696,0.3682,19.8
2018-05-25,2018,Jaguares,Sharks,29.0,13.0,16.0,H,1.0,1.47,2.7,0.6475,0.3525,-6.5,55.5,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5241,0.4759,1.908,2.101,8.3,-0.1234,-0.0345,1.8
2018-05-25,2018,Crusaders,Hurricanes,24.0,13.0,11.0,H,1.0,1.8,2.02,0.5288,0.4712,-1.5,46.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.4029,0.5971,2.482,1.675,0.4,-0.1259,0.0714,-1.1
2018-05-25,2018,Melbourne Rebels,Sunwolves,40.0,13.0,27.0,H,1.0,1.08,8.0,0.8811,0.1189,-20.5,61.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1734,-0.2748,-11.2
2018-05-26,2018,Chiefs,New South Wales Waratahs,39.0,27.0,12.0,H,1.0,1.25,4.0,0.7619,0.2381,-9.5,54.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.7077,0.2923,1.413,3.421,12.8,-0.0542,0.0058,3.3
2018-05-26,2018,Queensland Reds,Highlanders,15.0,18.0,-3.0,A,0.0,3.75,1.27,0.253,0.747,8.5,50.5,1598.0,1527.0,0.6984,0.3016,1.432,3.316,7.9,0.5241,0.4759,1.908,2.101,5.8,0.2711,0.4454,14.3
2018-05-26,2018,Bulls,Brumbies,28.0,38.0,-10.0,A,0.0,1.25,4.0,0.7619,0.2381,-10.5,56.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.4578,-0.2133,-13.1
2018-05-26,2018,Stormers,Lions,23.0,26.0,-3.0,A,0.0,2.35,1.6,0.4051,0.5949,3.5,50.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3026,0.2012,12.8
2018-06-01,2018,Highlanders,Hurricanes,30.0,14.0,16.0,H,1.0,2.3,1.62,0.4133,0.5867,3.5,50.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,6.5,0.2944,0.2298,10.0
2018-06-02,2018,Blues,Melbourne Rebels,10.0,20.0,-10.0,A,0.0,1.36,3.2,0.7018,0.2982,-7.5,56.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.776,0.224,1.289,4.464,15.8,0.0742,-0.0014,8.3
2018-06-02,2018,Chiefs,Crusaders,20.0,34.0,-14.0,A,0.0,2.65,1.48,0.3584,0.6416,5.5,47.5,1633.0,1496.0,0.7722,0.2278,1.295,4.39,10.9,0.7077,0.2923,1.413,3.421,10.0,0.3493,0.4138,15.5
2018-06-02,2018,Queensland Reds,New South Wales Waratahs,41.0,52.0,-11.0,A,0.0,2.8,1.44,0.3396,0.6604,6.5,50.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.4792,0.3909,16.4
2018-06-03,2018,Brumbies,Sunwolves,41.0,31.0,10.0,H,1.0,1.01,17.0,0.9439,0.0561,-29.5,67.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.206,-0.2828,-17.0
2018-06-29,2018,Blues,Queensland Reds,39.0,16.0,23.0,H,1.0,1.25,4.0,0.7619,0.2381,-11.5,59.5,1572.0,1598.0,0.5705,0.4295,1.753,2.328,2.8,0.5963,0.4037,1.677,2.477,5.4,-0.1656,-0.1914,-6.1
2018-06-29,2018,Melbourne Rebels,New South Wales Waratahs,26.0,31.0,-5.0,A,0.0,2.3,1.62,0.4133,0.5867,2.5,55.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.2944,0.193,11.8
2018-06-30,2018,Sharks,Lions,31.0,24.0,7.0,H,1.0,2.3,1.62,0.4133,0.5867,2.5,48.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,0.1108,0.1862,7.1
2018-06-30,2018,Jaguares,Stormers,25.0,14.0,11.0,H,1.0,1.35,3.25,0.7065,0.2935,-7.5,54.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0012,-0.1002,1.8
2018-06-30,2018,Sunwolves,Bulls,42.0,37.0,5.0,H,1.0,3.35,1.33,0.2842,0.7158,7.5,59.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.4235,0.3221,16.8
2018-06-30,2018,Highlanders,Chiefs,22.0,45.0,-23.0,A,0.0,1.56,2.45,0.611,0.389,-4.5,45.5,1527.0,1633.0,0.4564,0.5436,2.191,1.84,-1.7,0.4029,0.5971,2.482,1.675,-2.4,-0.2081,-0.1546,-6.9
2018-06-30,2018,Brumbies,Hurricanes,24.0,12.0,12.0,H,1.0,4.0,1.25,0.2381,0.7619,9.5,54.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7077,0.2923,1.413,3.421,9.5,0.4696,0.423,19.0
2018-07-06,2018,Crusaders,Highlanders,45.0,22.0,23.0,H,1.0,1.28,3.7,0.743,0.257,-10.5,50.5,1496.0,1527.0,0.562,0.438,1.779,2.283,2.5,0.3883,0.6117,2.575,1.635,0.7,-0.3547,-0.181,-9.8
2018-07-06,2018,Queensland Reds,Melbourne Rebels,37.0,23.0,14.0,H,1.0,2.5,1.54,0.3812,0.6188,4.5,51.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.4376,0.3493,14.4
2018-07-07,2018,Chiefs,Brumbies,24.0,19.0,5.0,H,1.0,1.15,5.25,0.8203,0.1797,-14.5,54.5,1633.0,1541.0,0.7229,0.2771,1.383,3.609,8.9,0.5963,0.4037,1.677,2.477,5.1,-0.224,-0.0974,-9.4
2018-07-07,2018,Hurricanes,Blues,42.0,24.0,18.0,H,1.0,1.17,5.0,0.8104,0.1896,-13.5,48.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.6,-0.566,-0.3068,-20.1
