Date,Year,Team,ELO
2018-01-20,2018,Bath,1665.3
2018-02-09,2018,Bath,1684.6
2018-02-16,2018,Bath,1613.5
2018-02-24,2018,Bath,1622.9
2018-03-04,2018,Bath,1541.2
2018-03-23,2018,Bath,1528.2
2018-04-07,2018,Bath,1476.9
2018-04-15,2018,Bath,1463.0
2018-04-28,2018,Bath,1552.4
2018-05-05,2018,Bath,1573.2
2018-08-31,2018,Bath,1498.2
2018-09-08,2018,Bath,1498.2
2018-09-15,2018,Bath,1524.5
2018-09-22,2018,Bath,1536.8
2018-09-29,2018,Bath,1530.4
2018-10-05,2018,Bath,1513.4
2018-10-13,2018,Bath,1499.3
2018-10-20,2018,Bath,1499.3
2018-11-17,2018,Bath,1533.5
2018-11-23,2018,Bath,1487.8
2018-12-02,2018,Bath,1487.8
2018-12-08,2018,Bath,1471.8
2018-12-15,2018,Bath,1461.5
2018-12-23,2018,Bath,1523.3
2018-12-30,2018,Bath,1549.2
2019-01-05,2019,Bath,1518.6
2019-01-12,2019,Bath,1532.0
2019-01-20,2019,Bath,1523.7
2019-02-16,2019,Bath,1538.4
2019-02-23,2019,Bath,1529.5
2019-03-02,2019,Bath,1501.3
2019-03-08,2019,Bath,1581.4
2019-03-24,2019,Bath,1564.7
2019-04-06,2019,Bath,1576.5
2019-04-13,2019,Bath,1560.2
2019-04-26,2019,Bath,1532.1
2019-05-05,2019,Bath,1563.6
2019-05-18,2019,Bath,1572.1
2019-09-18,2019,Bath,1560.4
2019-09-25,2019,Bath,1484.3
2019-10-01,2019,Bath,1444.8
2019-10-17,2019,Bath,1432.9
2019-10-23,2019,Bath,1398.3
2019-10-30,2019,Bath,1351.7
2019-11-05,2019,Bath,1342.9
2019-11-26,2019,Bath,1324.5
2019-12-04,2019,Bath,1304.3
2019-12-11,2019,Bath,1302.1
2019-12-26,2019,Bath,1273.1
2020-01-09,2020,Bath,1300.7
2020-01-15,2020,Bath,1294.5
2020-01-22,2020,Bath,1288.3
2020-01-28,2020,Bath,1345.1
2020-02-05,2020,Bath,1340.4
2020-02-12,2020,Bath,1327.2
2020-02-19,2020,Bath,1318.8
2020-02-26,2020,Bath,1352.9
2020-03-05,2020,Bath,1379.5
2020-03-26,2020,Bath,1379.5
2020-04-02,2020,Bath,1363.6
2020-04-23,2020,Bath,1343.1
2020-04-30,2020,Bath,1310.3
2020-05-21,2020,Bath,1344.2
2020-06-04,2020,Bath,1276.9
2020-08-15,2020,Bath,1347.6
2020-08-22,2020,Bath,1466.6
2020-08-26,2020,Bath,1549.9
2020-08-31,2020,Bath,1510.6
2020-09-05,2020,Bath,1588.9
2020-09-09,2020,Bath,1602.5
2020-09-13,2020,Bath,1692.5
2020-09-22,2020,Bath,1715.4
2020-10-04,2020,Bath,1715.4
2020-10-10,2020,Bath,1658.8
2020-10-18,2020,Bath,1599.3
2020-10-25,2020,Bath,1638.8
2020-11-02,2020,Bath,1611.2
2020-11-09,2020,Bath,1638.9
2020-11-16,2020,Bath,1623.5
2020-11-23,2020,Bath,1578.0
2020-11-29,2020,Bath,1536.6
2020-12-06,2020,Bath,1486.7
2020-12-12,2020,Bath,1450.7
2020-12-15,2020,Bath,1438.6
2020-12-22,2020,Bath,1500.0
2020-12-28,2020,Bath,1521.7
2021-01-04,2021,Bath,1483.1
2021-01-10,2021,Bath,1436.5
2021-01-18,2021,Bath,1429.5
2021-01-25,2021,Bath,1450.0
2021-02-15,2021,Bath,1468.0
2021-02-22,2021,Bath,1507.6
2021-03-01,2021,Bath,1475.9
2021-03-07,2021,Bath,1470.0
1963-09-06,1963,Bath Rugby,1525.4
1997-11-12,1997,Bath Rugby,1474.5
2021-09-18,2021,Bath Rugby,1463.0
2021-09-25,2021,Bath Rugby,1426.6
2021-10-01,2021,Bath Rugby,1399.9
2021-10-17,2021,Bath Rugby,1371.0
2021-10-23,2021,Bath Rugby,1350.2
2021-10-30,2021,Bath Rugby,1327.8
2021-11-05,2021,Bath Rugby,1320.6
2021-11-26,2021,Bath Rugby,1291.6
2021-12-04,2021,Bath Rugby,1271.7
2021-12-11,2021,Bath Rugby,1266.2
2021-12-18,2021,Bath Rugby,1266.2
2021-12-26,2021,Bath Rugby,1239.3
2022-01-03,2022,Bath Rugby,1239.3
2022-01-09,2022,Bath Rugby,1269.7
2022-01-15,2022,Bath Rugby,1263.1
2022-01-22,2022,Bath Rugby,1249.3
2022-01-28,2022,Bath Rugby,1307.3
2022-02-05,2022,Bath Rugby,1299.8
2022-02-12,2022,Bath Rugby,1289.3
2022-02-19,2022,Bath Rugby,1283.5
2022-02-26,2022,Bath Rugby,1331.6
2022-03-05,2022,Bath Rugby,1360.7
2022-03-26,2022,Bath Rugby,1360.7
2022-04-02,2022,Bath Rugby,1341.9
2022-04-23,2022,Bath Rugby,1322.4
2022-04-30,2022,Bath Rugby,1291.8
2022-05-21,2022,Bath Rugby,1329.7
2022-06-04,2022,Bath Rugby,1266.0
2022-09-10,2022,Bath Rugby,1257.7
2022-09-17,2022,Bath Rugby,1245.3
2022-09-23,2022,Bath Rugby,1213.3
2022-10-01,2022,Bath Rugby,1199.4
2022-10-08,2022,Bath Rugby,1192.9
2022-10-15,2022,Bath Rugby,1191.8
2022-10-22,2022,Bath Rugby,1281.9
2022-11-05,2022,Bath Rugby,1330.7
2022-11-11,2022,Bath Rugby,1355.0
2022-12-02,2022,Bath Rugby,1342.7
2022-12-24,2022,Bath Rugby,1337.2
2022-12-31,2022,Bath Rugby,1375.6
2023-01-27,2023,Bath Rugby,1369.0
2023-02-18,2023,Bath Rugby,1330.4
2023-02-24,2023,Bath Rugby,1313.0
2023-03-04,2023,Bath Rugby,1304.8
2023-03-10,2023,Bath Rugby,1282.6
2023-03-26,2023,Bath Rugby,1377.7
2023-04-14,2023,Bath Rugby,1444.1
2023-04-22,2023,Bath Rugby,1514.7
2023-05-06,2023,Bath Rugby,1607.5
2023-10-14,2023,Bath Rugby,1615.5
2023-10-21,2023,Bath Rugby,1671.4
2023-10-28,2023,Bath Rugby,1652.3
2023-11-04,2023,Bath Rugby,1606.2
2023-11-10,2023,Bath Rugby,1636.9
2023-11-17,2023,Bath Rugby,1644.4
2023-11-24,2023,Bath Rugby,1632.0
2023-12-02,2023,Bath Rugby,1683.3
2023-12-09,2023,Bath Rugby,1733.1
2023-12-16,2023,Bath Rugby,1747.2
2023-12-23,2023,Bath Rugby,1765.8
2023-12-31,2023,Bath Rugby,1705.4
2024-01-07,2024,Bath Rugby,1709.4
2024-01-14,2024,Bath Rugby,1727.4
2024-01-21,2024,Bath Rugby,1696.8
2024-01-27,2024,Bath Rugby,1625.9
2024-03-24,2024,Bath Rugby,1649.9
2024-03-30,2024,Bath Rugby,1621.8
2024-04-06,2024,Bath Rugby,1579.3
2024-04-20,2024,Bath Rugby,1635.5
2024-04-26,2024,Bath Rugby,1602.4
2024-05-10,2024,Bath Rugby,1612.2
2024-05-18,2024,Bath Rugby,1705.2
2024-06-01,2024,Bath Rugby,1739.6
2024-06-08,2024,Bath Rugby,1713.7
2024-09-20,2024,Bath Rugby,1771.1
2024-09-29,2024,Bath Rugby,1801.2
2024-10-05,2024,Bath Rugby,1728.3
2024-10-12,2024,Bath Rugby,1746.9
2024-10-19,2024,Bath Rugby,1763.2
2024-10-26,2024,Bath Rugby,1789.2
2024-11-30,2024,Bath Rugby,1792.7
2024-12-06,2024,Bath Rugby,1738.0
2024-12-06,2024,Bath Rugby,1679.4
2024-12-15,2024,Bath Rugby,1658.6
2024-12-21,2024,Bath Rugby,1670.6
2024-12-28,2024,Bath Rugby,1764.0
2025-01-05,2025,Bath Rugby,1750.6
2025-01-12,2025,Bath Rugby,1774.2
2025-01-12,2025,Bath Rugby,1799.3
2025-01-18,2025,Bath Rugby,1766.8
2025-01-18,2025,Bath Rugby,1776.4
2025-01-26,2025,Bath Rugby,1815.1
2025-03-23,2025,Bath Rugby,1829.0
2025-03-29,2025,Bath Rugby,1860.0
2025-04-04,2025,Bath Rugby,1889.2
2025-04-13,2025,Bath Rugby,1908.5
2025-04-19,2025,Bath Rugby,1910.8
2025-04-26,2025,Bath Rugby,1911.9
2025-05-03,2025,Bath Rugby,1935.3
2025-05-10,2025,Bath Rugby,1822.8
2025-05-17,2025,Bath Rugby,1860.4
2025-05-23,2025,Bath Rugby,1877.6
2025-05-31,2025,Bath Rugby,1799.0
2025-06-06,2025,Bath Rugby,1816.3
2025-06-14,2025,Bath Rugby,1828.7
2025-09-26,2025,Bath Rugby,1845.0
2025-10-03,2025,Bath Rugby,1875.5
2025-10-11,2025,Bath Rugby,1887.0
2025-10-18,2025,Bath Rugby,1855.0
2025-10-25,2025,Bath Rugby,1876.2
2025-10-31,2025,Bath Rugby,1912.6
2025-11-14,2025,Bath Rugby,1873.0
2025-11-22,2025,Bath Rugby,1891.6
2025-11-30,2025,Bath Rugby,1920.6
2025-12-06,2025,Bath Rugby,1969.6
2025-12-06,2025,Bath Rugby,1951.4
2025-12-14,2025,Bath Rugby,1818.6
2025-12-14,2025,Bath Rugby,1888.9
2025-12-21,2025,Bath Rugby,1837.9
2025-12-27,2025,Bath Rugby,1754.8
2026-01-03,2026,Bath Rugby,1778.8
2026-01-09,2026,Bath Rugby,1826.4
2026-01-16,2026,Bath Rugby,1847.5
2026-01-23,2026,Bath Rugby,1852.2
2026-02-08,2026,Bath Rugby,1881.6
2026-02-21,2026,Bath Rugby,1823.1
2026-02-28,2026,Bath Rugby,1831.0
2026-03-08,2026,Bath Rugby,1767.6
2026-03-21,2026,Bath Rugby,1803.9
2026-03-28,2026,Bath Rugby,1817.7
2026-04-04,2026,Bath Rugby,1831.0
2026-04-10,2026,Bath Rugby,1850.6
2026-04-18,2026,Bath Rugby,1866.8
1921-08-24,1921,Bay of Plenty,1492.8
1949-08-20,1949,Bay of Plenty,1450.2
1951-07-28,1951,Bay of Plenty,1416.7
1957-07-17,1957,Bay of Plenty,1384.9
1961-07-26,1961,Bay of Plenty,1368.7
1966-07-06,1966,Bay of Plenty,1368.7
1969-09-10,1969,Bay of Plenty,1368.7
1970-08-05,1970,Bay of Plenty,1430.6
1971-08-10,1971,Bay of Plenty,1429.0
1972-08-15,1972,Bay of Plenty,1429.0
1975-06-10,1975,Bay of Plenty,1420.8
1977-08-09,1977,Bay of Plenty,1420.0
1978-09-02,1978,Bay of Plenty,1398.7
1979-09-01,1979,Bay of Plenty,1378.7
1981-09-02,1981,Bay of Plenty,1378.1
1982-09-01,1982,Bay of Plenty,1504.2
1983-05-21,1983,Bay of Plenty,1501.3
1986-08-30,1986,Bay of Plenty,1496.5
1989-06-27,1989,Bay of Plenty,1492.2
1990-08-14,1990,Bay of Plenty,1570.6
1991-01-01,1991,Bay of Plenty,1526.8
1991-04-25,1991,Bay of Plenty,1546.2
1992-05-20,1992,Bay of Plenty,1496.6
1994-08-02,1994,Bay of Plenty,1489.7
1996-06-18,1996,Bay of Plenty,1489.7
2005-06-04,2005,Bay of Plenty,1485.5
2025-08-16,2025,Bay of Plenty,1459.8
2025-08-21,2025,Bay of Plenty,1425.1
2025-08-29,2025,Bay of Plenty,1478.5
2025-09-07,2025,Bay of Plenty,1597.4
2025-09-13,2025,Bay of Plenty,1566.7
2025-09-21,2025,Bay of Plenty,1656.3
2025-09-28,2025,Bay of Plenty,1712.8
2025-10-04,2025,Bay of Plenty,1747.2
2025-10-11,2025,Bay of Plenty,1768.9
2025-10-17,2025,Bay of Plenty,1742.0
1956-08-28,1956,Bay of Plenty / Counties / Thames Valley,1494.2
1965-09-14,1965,Bay of Plenty / Counties / Thames Valley,1487.1
1939-08-23,1939,Bay of Plenty Maori,1444.2
2019-01-03,2019,Bayonne,1448.1
2019-01-04,2019,Bayonne,1427.3
2019-01-05,2019,Bayonne,1415.8
2019-01-07,2019,Bayonne,1377.7
2019-01-10,2019,Bayonne,1396.4
2019-01-24,2019,Bayonne,1467.5
2019-01-25,2019,Bayonne,1536.8
2019-01-28,2019,Bayonne,1485.5
2019-01-30,2019,Bayonne,1466.6
2019-02-08,2019,Bayonne,1499.7
2019-02-09,2019,Bayonne,1524.5
2019-02-11,2019,Bayonne,1560.6
2019-02-15,2019,Bayonne,1536.5
2019-02-16,2019,Bayonne,1522.0
2019-02-18,2019,Bayonne,1522.0
2019-02-21,2019,Bayonne,1563.0
2019-02-23,2019,Bayonne,1528.1
2019-02-23,2019,Bayonne,1508.1
2019-03-01,2019,Bayonne,1508.1
2019-03-02,2019,Bayonne,1538.4
2019-03-03,2019,Bayonne,1533.9
2019-03-07,2019,Bayonne,1520.4
2019-03-09,2019,Bayonne,1585.0
2019-03-10,2019,Bayonne,1548.1
2019-03-14,2019,Bayonne,1570.2
2019-03-22,2019,Bayonne,1552.3
2019-03-23,2019,Bayonne,1599.2
2019-03-24,2019,Bayonne,1632.1
2019-03-27,2019,Bayonne,1595.5
2019-03-29,2019,Bayonne,1568.8
2019-03-30,2019,Bayonne,1522.6
2019-03-31,2019,Bayonne,1458.7
2019-04-11,2019,Bayonne,1453.5
2019-04-12,2019,Bayonne,1483.6
2019-04-13,2019,Bayonne,1501.0
2019-04-14,2019,Bayonne,1538.1
2019-04-19,2019,Bayonne,1538.1
2019-04-20,2019,Bayonne,1589.7
2019-04-21,2019,Bayonne,1605.8
2019-04-25,2019,Bayonne,1618.5
2019-05-03,2019,Bayonne,1682.7
2019-05-04,2019,Bayonne,1691.3
2019-05-05,2019,Bayonne,1714.1
2019-05-09,2019,Bayonne,1678.3
2019-05-12,2019,Bayonne,1668.4
2019-05-16,2019,Bayonne,1613.3
2019-05-23,2019,Bayonne,1676.1
2019-08-15,2019,Bayonne,1621.0
2019-08-17,2019,Bayonne,1666.7
2019-08-18,2019,Bayonne,1621.7
2019-08-23,2019,Bayonne,1653.6
2019-08-24,2019,Bayonne,1619.9
2019-08-25,2019,Bayonne,1690.4
2019-08-26,2019,Bayonne,1732.1
2019-08-30,2019,Bayonne,1652.1
2019-08-31,2019,Bayonne,1668.9
2019-09-01,2019,Bayonne,1617.0
2019-09-03,2019,Bayonne,1555.1
2019-09-04,2019,Bayonne,1543.4
2019-09-06,2019,Bayonne,1517.7
2019-09-08,2019,Bayonne,1459.0
2019-09-08,2019,Bayonne,1494.2
2019-09-09,2019,Bayonne,1459.0
2019-09-13,2019,Bayonne,1526.3
2019-09-14,2019,Bayonne,1505.4
2019-09-15,2019,Bayonne,1474.2
2019-09-16,2019,Bayonne,1456.7
2019-09-20,2019,Bayonne,1419.4
2019-09-21,2019,Bayonne,1382.8
2019-09-21,2019,Bayonne,1377.5
2019-09-23,2019,Bayonne,1373.8
2019-09-26,2019,Bayonne,1465.5
2019-09-28,2019,Bayonne,1493.5
2019-09-30,2019,Bayonne,1533.0
2019-09-30,2019,Bayonne,1545.2
2019-10-04,2019,Bayonne,1523.7
2019-10-05,2019,Bayonne,1489.9
2019-10-06,2019,Bayonne,1549.1
2019-10-11,2019,Bayonne,1526.3
2019-10-14,2019,Bayonne,1509.8
2019-10-22,2019,Bayonne,1481.4
2019-10-25,2019,Bayonne,1542.8
2019-10-27,2019,Bayonne,1512.8
2019-10-29,2019,Bayonne,1529.2
2019-11-01,2019,Bayonne,1646.9
2019-11-01,2019,Bayonne,1607.4
2019-11-02,2019,Bayonne,1619.9
2019-11-08,2019,Bayonne,1584.8
2019-11-10,2019,Bayonne,1566.3
2019-11-23,2019,Bayonne,1594.6
2019-11-25,2019,Bayonne,1626.2
2019-11-29,2019,Bayonne,1596.8
2019-11-30,2019,Bayonne,1569.1
2019-12-01,2019,Bayonne,1547.1
2019-12-04,2019,Bayonne,1483.3
2019-12-20,2019,Bayonne,1520.2
2019-12-21,2019,Bayonne,1501.0
2019-12-22,2019,Bayonne,1515.5
2019-12-23,2019,Bayonne,1515.5
2019-12-28,2019,Bayonne,1502.2
2019-12-29,2019,Bayonne,1577.8
2019-12-30,2019,Bayonne,1564.7
2019-12-30,2019,Bayonne,1542.1
2022-09-03,2022,Bayonne,1521.2
2022-09-10,2022,Bayonne,1565.9
2022-09-17,2022,Bayonne,1500.6
2022-09-24,2022,Bayonne,1537.5
2022-10-01,2022,Bayonne,1505.1
2022-10-08,2022,Bayonne,1589.6
2022-10-15,2022,Bayonne,1545.5
2022-10-22,2022,Bayonne,1557.4
2022-10-29,2022,Bayonne,1605.8
2022-11-05,2022,Bayonne,1649.4
2022-11-26,2022,Bayonne,1598.4
2022-12-03,2022,Bayonne,1645.4
2022-12-23,2022,Bayonne,1645.4
2022-12-31,2022,Bayonne,1670.0
2023-01-07,2023,Bayonne,1624.6
2023-01-28,2023,Bayonne,1649.5
2023-02-04,2023,Bayonne,1638.7
2023-02-18,2023,Bayonne,1661.3
2023-02-25,2023,Bayonne,1674.3
2023-03-04,2023,Bayonne,1614.2
2023-03-25,2023,Bayonne,1534.2
2023-04-15,2023,Bayonne,1522.0
2023-04-22,2023,Bayonne,1539.9
2023-05-06,2023,Bayonne,1473.1
2023-05-13,2023,Bayonne,1498.7
2023-05-28,2023,Bayonne,1457.2
2023-08-18,2023,Bayonne,1552.5
2023-08-26,2023,Bayonne,1524.2
2023-09-02,2023,Bayonne,1475.1
2023-10-29,2023,Bayonne,1541.6
2023-11-04,2023,Bayonne,1480.4
2023-11-11,2023,Bayonne,1470.9
2023-11-18,2023,Bayonne,1557.6
2023-11-25,2023,Bayonne,1504.3
2023-12-02,2023,Bayonne,1527.9
2023-12-09,2023,Bayonne,1527.9
2023-12-15,2023,Bayonne,1517.5
2023-12-22,2023,Bayonne,1437.2
2023-12-30,2023,Bayonne,1481.1
2024-01-06,2024,Bayonne,1478.3
2024-01-12,2024,Bayonne,1465.6
2024-01-21,2024,Bayonne,1562.5
2024-01-27,2024,Bayonne,1583.1
2024-02-03,2024,Bayonne,1568.8
2024-02-17,2024,Bayonne,1607.4
2024-02-24,2024,Bayonne,1576.0
2024-03-02,2024,Bayonne,1635.3
2024-03-09,2024,Bayonne,1611.6
2024-03-23,2024,Bayonne,1627.5
2024-03-31,2024,Bayonne,1530.5
2024-04-20,2024,Bayonne,1518.2
2024-04-27,2024,Bayonne,1471.0
2024-05-11,2024,Bayonne,1537.3
2024-05-18,2024,Bayonne,1568.6
2024-06-01,2024,Bayonne,1507.6
2024-06-08,2024,Bayonne,1449.7
2024-09-07,2024,Bayonne,1476.6
2024-09-14,2024,Bayonne,1433.6
2024-09-21,2024,Bayonne,1412.4
2024-09-28,2024,Bayonne,1428.1
2024-10-05,2024,Bayonne,1423.9
2024-10-12,2024,Bayonne,1539.9
2024-10-19,2024,Bayonne,1602.4
2024-10-26,2024,Bayonne,1663.1
2024-11-03,2024,Bayonne,1709.9
2024-11-23,2024,Bayonne,1654.2
2024-12-01,2024,Bayonne,1679.1
2024-12-21,2024,Bayonne,1706.0
2024-12-28,2024,Bayonne,1724.7
2025-01-04,2025,Bayonne,1651.8
2025-01-25,2025,Bayonne,1606.7
2025-02-15,2025,Bayonne,1653.7
2025-02-22,2025,Bayonne,1638.6
2025-03-02,2025,Bayonne,1668.1
2025-03-22,2025,Bayonne,1627.3
2025-03-29,2025,Bayonne,1674.3
2025-04-19,2025,Bayonne,1652.9
2025-04-26,2025,Bayonne,1676.6
2025-05-10,2025,Bayonne,1676.6
2025-05-17,2025,Bayonne,1694.1
2025-05-31,2025,Bayonne,1633.1
2025-06-07,2025,Bayonne,1674.8
2025-06-13,2025,Bayonne,1716.4
2025-06-20,2025,Bayonne,1697.0
2025-09-06,2025,Bayonne,1724.0
2025-09-13,2025,Bayonne,1733.3
2025-09-20,2025,Bayonne,1633.9
2025-09-28,2025,Bayonne,1662.9
2025-10-05,2025,Bayonne,1731.8
2025-10-11,2025,Bayonne,1670.7
2025-10-18,2025,Bayonne,1726.9
2025-10-25,2025,Bayonne,1661.5
2025-11-01,2025,Bayonne,1675.1
2025-11-22,2025,Bayonne,1614.7
2025-11-29,2025,Bayonne,1628.1
2025-12-05,2025,Bayonne,1597.1
2025-12-14,2025,Bayonne,1505.1
2025-12-20,2025,Bayonne,1473.3
2025-12-27,2025,Bayonne,1494.5
2026-01-03,2026,Bayonne,1466.4
2026-01-10,2026,Bayonne,1436.3
2026-01-17,2026,Bayonne,1423.8
2026-01-24,2026,Bayonne,1406.9
2026-01-31,2026,Bayonne,1401.2
1905-11-15,1905,Bedford Blues,1489.9
2025-10-04,2025,Bedford Blues,1410.1
2025-10-11,2025,Bedford Blues,1395.3
2025-10-18,2025,Bedford Blues,1446.6
2025-10-25,2025,Bedford Blues,1554.7
2025-10-31,2025,Bedford Blues,1576.8
2025-11-07,2025,Bedford Blues,1610.7
2025-11-14,2025,Bedford Blues,1644.1
2025-11-28,2025,Bedford Blues,1644.1
2025-12-06,2025,Bedford Blues,1645.2
2025-12-12,2025,Bedford Blues,1660.3
2025-12-20,2025,Bedford Blues,1701.2
2025-12-26,2025,Bedford Blues,1709.0
2026-01-17,2026,Bedford Blues,1661.1
2026-01-24,2026,Bedford Blues,1691.8
2026-01-31,2026,Bedford Blues,1652.3
2026-02-06,2026,Bedford Blues,1664.7
2026-02-20,2026,Bedford Blues,1674.4
2026-02-28,2026,Bedford Blues,1688.3
2026-03-21,2026,Bedford Blues,1636.3
2026-03-28,2026,Bedford Blues,1643.2
2026-04-04,2026,Bedford Blues,1671.7
2026-04-11,2026,Bedford Blues,1734.1
2014-10-04,2014,Belarus,1439.0
2016-05-18,2016,Belarus,1399.3
2016-05-21,2016,Belarus,1324.4
1937-10-16,1937,Belgium,1558.4
1954-04-11,1954,Belgium,1483.2
1958-05-03,1958,Belgium,1427.4
1964-05-07,1964,Belgium,1373.1
1966-04-24,1966,Belgium,1373.1
1968-04-21,1968,Belgium,1357.2
1969-05-10,1969,Belgium,1339.5
1969-05-17,1969,Belgium,1305.6
1981-04-05,1981,Belgium,1273.7
1982-11-27,1982,Belgium,1227.0
1984-04-05,1984,Belgium,1209.6
1985-11-19,1985,Belgium,1187.4
1986-11-22,1986,Belgium,1225.4
1987-12-13,1987,Belgium,1286.4
1989-04-08,1989,Belgium,1286.4
1989-10-29,1989,Belgium,1274.0
1989-11-01,1989,Belgium,1219.1
1989-11-05,1989,Belgium,1198.2
1990-05-05,1990,Belgium,1155.7
1992-10-11,1992,Belgium,1142.0
1993-05-11,1993,Belgium,1133.4
1993-05-13,1993,Belgium,1105.1
1993-05-16,1993,Belgium,1193.9
1994-04-09,1994,Belgium,1223.1
1995-05-06,1995,Belgium,1219.8
1996-03-16,1996,Belgium,1188.2
1996-04-19,1996,Belgium,1159.4
1997-10-04,1997,Belgium,1138.2
1997-10-18,1997,Belgium,1133.8
1998-03-28,1998,Belgium,1115.3
1998-04-18,1998,Belgium,1111.4
2000-04-15,2000,Belgium,1098.7
2000-10-28,2000,Belgium,1187.7
2000-11-25,2000,Belgium,1300.6
2001-03-03,2001,Belgium,1361.6
2001-04-07,2001,Belgium,1429.8
2001-05-05,2001,Belgium,1454.2
2001-09-22,2001,Belgium,1379.6
2001-10-13,2001,Belgium,1364.3
2001-10-27,2001,Belgium,1315.1
2001-11-24,2001,Belgium,1268.5
2002-11-02,2002,Belgium,1256.7
2004-03-27,2004,Belgium,1208.1
2004-04-24,2004,Belgium,1289.9
2004-10-30,2004,Belgium,1316.0
2005-04-09,2005,Belgium,1379.4
2005-04-16,2005,Belgium,1398.9
2005-04-30,2005,Belgium,1465.1
2005-10-29,2005,Belgium,1509.5
2006-04-08,2006,Belgium,1554.4
2006-04-22,2006,Belgium,1592.2
2006-04-29,2006,Belgium,1563.7
2006-11-04,2006,Belgium,1571.0
2006-11-18,2006,Belgium,1539.6
2007-04-21,2007,Belgium,1515.9
2007-05-05,2007,Belgium,1545.4
2007-11-10,2007,Belgium,1615.1
2007-11-24,2007,Belgium,1625.8
2008-04-12,2008,Belgium,1655.5
2008-05-03,2008,Belgium,1664.8
2008-11-01,2008,Belgium,1667.7
2008-11-16,2008,Belgium,1600.6
2009-03-14,2009,Belgium,1600.6
2009-05-30,2009,Belgium,1567.4
2009-10-10,2009,Belgium,1547.2
2009-10-31,2009,Belgium,1570.5
2010-04-03,2010,Belgium,1584.9
2010-04-24,2010,Belgium,1622.8
2010-11-06,2010,Belgium,1539.2
2010-11-13,2010,Belgium,1582.6
2011-02-12,2011,Belgium,1617.5
2011-03-12,2011,Belgium,1561.2
2011-03-19,2011,Belgium,1569.6
2011-04-23,2011,Belgium,1598.6
2011-11-05,2011,Belgium,1629.9
2012-02-25,2012,Belgium,1639.6
2012-03-10,2012,Belgium,1654.3
2012-03-17,2012,Belgium,1660.6
2012-04-07,2012,Belgium,1682.0
2012-12-08,2012,Belgium,1701.3
2012-12-11,2012,Belgium,1751.2
2012-12-14,2012,Belgium,1802.2
2013-02-02,2013,Belgium,1747.4
2013-02-09,2013,Belgium,1747.4
2013-02-23,2013,Belgium,1683.1
2013-03-09,2013,Belgium,1610.1
2013-03-16,2013,Belgium,1547.9
2013-11-02,2013,Belgium,1580.4
2013-12-17,2013,Belgium,1542.2
2013-12-21,2013,Belgium,1526.3
2014-02-01,2014,Belgium,1489.2
2014-02-08,2014,Belgium,1459.8
2014-02-22,2014,Belgium,1384.4
2014-03-08,2014,Belgium,1378.3
2014-03-15,2014,Belgium,1320.7
2014-11-15,2014,Belgium,1376.4
2015-02-21,2015,Belgium,1413.9
2015-03-14,2015,Belgium,1447.0
2015-03-28,2015,Belgium,1465.3
2015-04-18,2015,Belgium,1513.3
2015-09-26,2015,Belgium,1530.1
2015-10-10,2015,Belgium,1515.7
2016-02-20,2016,Belgium,1572.6
2016-03-12,2016,Belgium,1586.4
2016-03-19,2016,Belgium,1618.5
2016-11-12,2016,Belgium,1558.4
2017-02-11,2017,Belgium,1534.0
2017-02-18,2017,Belgium,1495.3
2017-03-04,2017,Belgium,1469.4
2017-03-11,2017,Belgium,1456.5
2017-03-18,2017,Belgium,1426.1
2017-05-20,2017,Belgium,1494.3
2017-11-18,2017,Belgium,1438.7
2018-02-10,2018,Belgium,1432.5
2018-02-17,2018,Belgium,1415.7
2018-03-03,2018,Belgium,1461.3
2018-03-10,2018,Belgium,1448.6
2018-03-18,2018,Belgium,1510.7
2019-02-09,2019,Belgium,1539.4
2019-02-16,2019,Belgium,1499.7
2019-03-02,2019,Belgium,1483.3
2019-03-10,2019,Belgium,1454.6
2019-03-17,2019,Belgium,1416.9
2019-11-16,2019,Belgium,1393.7
2020-02-01,2020,Belgium,1389.4
2020-02-08,2020,Belgium,1467.9
2020-02-22,2020,Belgium,1460.7
2020-03-07,2020,Belgium,1442.5
2021-05-29,2021,Belgium,1435.4
2021-11-13,2021,Belgium,1368.3
2022-02-19,2022,Belgium,1424.7
2022-03-12,2022,Belgium,1403.8
2022-03-19,2022,Belgium,1477.9
2022-03-26,2022,Belgium,1520.6
2022-07-02,2022,Belgium,1468.9
2023-02-04,2023,Belgium,1454.2
2023-02-11,2023,Belgium,1407.1
2023-02-18,2023,Belgium,1376.8
2023-03-04,2023,Belgium,1334.0
2023-03-19,2023,Belgium,1347.1
2024-02-03,2024,Belgium,1406.4
2024-02-10,2024,Belgium,1390.3
2024-02-17,2024,Belgium,1430.6
2024-03-02,2024,Belgium,1354.8
2024-03-17,2024,Belgium,1418.5
2024-07-13,2024,Belgium,1379.5
2024-07-20,2024,Belgium,1448.4
2024-07-27,2024,Belgium,1406.6
2024-11-02,2024,Belgium,1535.3
2025-02-01,2025,Belgium,1522.3
2025-02-08,2025,Belgium,1470.6
2025-02-16,2025,Belgium,1523.6
2025-03-01,2025,Belgium,1575.7
2025-03-15,2025,Belgium,1659.3
2025-07-05,2025,Belgium,1639.6
2025-07-12,2025,Belgium,1670.3
2025-11-08,2025,Belgium,1712.3
2025-11-13,2025,Belgium,1716.1
2025-11-18,2025,Belgium,1716.1
