,Year,Home_Team,Home_Score,Away_Score,Away_Team,Date,Home_Rating,Away_Rating,Margin,Home_Away_Draw,Prob_Home,Prob_Away,Home_Rating_Updated,Away_Rating_Updated
212,1913,Ireland,24,0,France,24 Mar 1913,1321.302546,1012.653676,24,1.0,0.901,0.099,1333.718055,999.281945
213,1913,New Zealand,30,5,Australia,6 Sep 1913,1714.610347,1421.100906,25,1.0,0.893,0.107,1727.981801,1407.018199
214,1913,New Zealand,25,13,Australia,13 Sep 1913,1727.981801,1407.018199,12,1.0,0.907,0.093,1736.570491,1397.429509
215,1913,New Zealand,5,16,Australia,20 Sep 1913,1736.570491,1397.429509,-11,0.0,0.916,0.084,1645.033571,1487.966429
216,1913,USA,3,51,New Zealand,15 Nov 1913,1450.899094,1645.033571,-48,0.0,0.334,0.666,1398.019134,1696.980866
217,1914,France,6,8,Ireland,1 Jan 1914,999.281945,1333.718055,-2,0.0,0.184,0.816,990.921423,1341.078577
218,1914,England,10,9,Wales,17 Jan 1914,1630.369429,1578.697454,1,1.0,0.675,0.325,1639.008365,1568.991635
219,1914,Wales,24,5,Scotland,7 Feb 1914,1568.991635,1388.630571,19,1.0,0.813,0.187,1590.433133,1365.566867
220,1914,England,17,12,Ireland,14 Feb 1914,1639.008365,1341.078577,5,1.0,0.895,0.105,1646.493802,1333.506198
221,1914,Ireland,6,0,Scotland,28 Feb 1914,1333.506198,1365.566867,6,1.0,0.562,0.438,1367.124066,1330.875934
222,1914,Wales,31,0,France,2 Mar 1914,1590.433133,990.921423,31,1.0,0.98,0.02,1592.788291,987.211709
223,1914,Ireland,3,11,Wales,14 Mar 1914,1367.124066,1592.788291,-8,0.0,0.297,0.703,1340.925989,1618.074011
224,1914,Scotland,15,16,England,21 Mar 1914,1330.875934,1646.493802,-1,0.0,0.2,0.8,1324.457803,1651.542197
225,1914,France,13,39,England,13 Apr 1914,987.211709,1651.542197,-26,0.0,0.033,0.967,982.70147,1655.29853
226,1914,Australia,0,5,New Zealand,18 Jul 1914,1487.966429,1696.980866,-5,0.0,0.316,0.684,1464.335208,1718.664792
227,1914,Australia,0,17,New Zealand,1 Aug 1914,1464.335208,1718.664792,-17,0.0,0.263,0.737,1433.586131,1748.413869
228,1914,Australia,7,22,New Zealand,15 Aug 1914,1433.586131,1748.413869,-15,0.0,0.201,0.799,1410.728944,1770.271056
229,1919,Romania,0,21,USA,1919,1500,1398.019134,-21,0.0,0.735,0.265,1409.17277,1488.82723
230,1920,France,0,5,Scotland,1 Jan 1920,982.70147,1324.457803,-5,0.0,0.177,0.823,969.312382,1336.687618
231,1920,Wales,19,5,England,17 Jan 1920,1618.074011,1655.29853,14,1.0,0.554,0.446,1666.258382,1606.741618
232,1920,England,8,3,France,31 Jan 1920,1606.741618,969.312382,5,1.0,0.984,0.016,1607.169501,967.830499
233,1920,Scotland,9,5,Wales,7 Feb 1920,1336.687618,1666.258382,4,1.0,0.187,0.813,1388.336913,1613.663087
234,1920,Ireland,11,14,England,14 Feb 1920,1340.925989,1607.169501,-3,0.0,0.249,0.751,1326.202709,1620.797291
235,1920,France,5,6,Wales,17 Feb 1920,967.830499,1613.663087,-1,0.0,0.036,0.964,966.000838,1613.999162
236,1920,Scotland,19,0,Ireland,28 Feb 1920,1388.336913,1326.202709,19,1.0,0.688,0.312,1425.435688,1288.564312
237,1920,Wales,28,4,Ireland,13 Mar 1920,1613.999162,1288.564312,24,1.0,0.909,0.091,1624.700652,1276.299348
238,1920,England,13,4,Scotland,20 Mar 1920,1620.797291,1425.435688,9,1.0,0.826,0.174,1636.064896,1408.935104
239,1920,Ireland,7,15,France,3 Apr 1920,1276.299348,966.000838,-8,0.0,0.902,0.098,1196.779587,1045.220413
240,1920,France,14,5,USA,10 Oct 1920,1045.220413,1488.82723,9,1.0,0.107,0.893,1127.24792,1405.75208
241,1921,England,18,3,Wales,15 Jan 1921,1636.064896,1624.700652,15,1.0,0.623,0.377,1677.844767,1582.155233
242,1921,Scotland,0,3,France,22 Jan 1921,1408.935104,1127.24792,-3,0.0,0.886,0.114,1358.893778,1176.106222
243,1921,Wales,8,14,Scotland,5 Feb 1921,1582.155233,1358.893778,-6,0.0,0.848,0.152,1515.993749,1424.006251
244,1921,England,15,0,Ireland,12 Feb 1921,1677.844767,1196.779587,15,1.0,0.961,0.039,1681.339324,1191.660676
245,1921,Ireland,9,8,Scotland,26 Feb 1921,1191.660676,1424.006251,1,1.0,0.287,0.713,1210.769671,1404.230329
246,1921,Wales,12,4,France,26 Feb 1921,1515.993749,1176.106222,8,1.0,0.916,0.084,1522.420711,1168.579289
247,1921,Ireland,0,6,Wales,12 Mar 1921,1210.769671,1522.420711,-6,0.0,0.204,0.796,1194.152494,1537.847506
248,1921,Scotland,0,18,England,19 Mar 1921,1404.230329,1681.339324,-18,0.0,0.238,0.762,1375.943667,1709.056333
249,1921,France,6,10,England,28 Mar 1921,1168.579289,1709.056333,-4,0.0,0.064,0.936,1163.877353,1713.122647
250,1921,France,20,10,Ireland,9 Apr 1921,1163.877353,1194.152494,10,1.0,0.563,0.437,1204.914274,1152.085726
251,1921,New Zealand,13,5,South Africa,13 Aug 1921,1770.271056,1746.362037,8,1.0,0.639,0.361,1801.746968,1714.253032
252,1921,New Zealand,5,9,South Africa,27 Aug 1921,1801.746968,1714.253032,-4,0.0,0.718,0.282,1754.812363,1760.187637
253,1921,New Zealand,0,0,South Africa,17 Sep 1921,1754.812363,1760.187637,0,0.5,0.598,0.402,1754.0,1760.0
254,1922,France,3,3,Scotland,2 Jan 1922,1204.914274,1375.943667,0,0.5,0.365,0.635,1204.0,1375.0
255,1922,Wales,28,6,England,21 Jan 1922,1537.847506,1713.122647,22,1.0,0.359,0.641,1617.453341,1632.546659
256,1922,Scotland,9,9,Wales,4 Feb 1922,1375.0,1617.453341,0,0.5,0.277,0.723,1375.0,1617.0
257,1922,Ireland,3,12,England,11 Feb 1922,1152.085726,1632.546659,-9,0.0,0.089,0.911,1143.840434,1640.159566
258,1922,England,11,11,France,25 Feb 1922,1640.159566,1204.0,0,0.5,0.95,0.05,1640.0,1204.0
259,1922,Scotland,6,3,Ireland,25 Feb 1922,1375.0,1143.840434,3,1.0,0.854,0.146,1383.08707,1134.91293
260,1922,Wales,11,5,Ireland,11 Mar 1922,1617.0,1134.91293,6,1.0,0.961,0.039,1620.011993,1130.988007
261,1922,England,11,5,Scotland,18 Mar 1922,1640.0,1383.08707,6,1.0,0.871,0.129,1650.026009,1372.973991
262,1922,France,3,11,Wales,23 Mar 1922,1204.0,1620.011993,-8,0.0,0.123,0.877,1193.172962,1630.827038
263,1922,Ireland,8,3,France,8 Apr 1922,1130.988007,1193.172962,5,1.0,0.517,0.483,1164.597435,1158.402565
264,1923,England,7,3,Wales,20 Jan 1923,1650.026009,1630.827038,4,1.0,0.633,0.367,1673.59744,1606.40256
265,1923,Scotland,16,3,France,20 Jan 1923,1372.973991,1158.402565,13,1.0,0.841,0.159,1388.808434,1141.191566
266,1923,Wales,8,11,Scotland,3 Feb 1923,1606.40256,1388.808434,-3,0.0,0.844,0.156,1559.225396,1434.774604
267,1923,England,23,5,Ireland,10 Feb 1923,1673.59744,1164.597435,18,1.0,0.966,0.034,1676.945254,1160.054746
268,1923,Ireland,3,13,Scotland,24 Feb 1923,1160.054746,1434.774604,-10,0.0,0.241,0.759,1136.849554,1457.150446
269,1923,Wales,16,8,France,24 Feb 1923,1559.225396,1141.191566,8,1.0,0.945,0.055,1563.859024,1136.140976
270,1923,Ireland,5,4,Wales,10 Mar 1923,1136.849554,1563.859024,1,1.0,0.116,0.884,1160.50515,1538.49485
271,1923,Scotland,6,8,England,17 Mar 1923,1457.150446,1676.945254,-2,0.0,0.304,0.696,1443.644152,1689.355848
272,1923,France,3,12,England,2 Apr 1923,1136.140976,1689.355848,-9,0.0,0.06,0.94,1130.471864,1694.528136
273,1923,France,14,8,Ireland,14 Apr 1923,1130.471864,1160.50515,6,1.0,0.564,0.436,1163.903515,1126.096485
274,1924,France,12,10,Scotland,1 Jan 1924,1163.903515,1443.644152,2,1.0,0.235,0.765,1196.623933,1409.376067
275,1924,Wales,9,17,England,19 Jan 1924,1538.49485,1694.528136,-8,0.0,0.385,0.615,1504.11539,1727.88461
276,1924,Ireland,6,0,France,26 Jan 1924,1126.096485,1196.623933,6,1.0,0.507,0.493,1164.357913,1157.642087
277,1924,Scotland,35,10,Wales,2 Feb 1924,1409.376067,1504.11539,25,1.0,0.471,0.529,1477.910616,1435.089384
278,1924,Ireland,3,14,England,9 Feb 1924,1164.357913,1727.88461,-11,0.0,0.057,0.943,1158.348882,1732.651118
279,1924,England,19,7,France,23 Feb 1924,1732.651118,1157.642087,12,1.0,0.977,0.023,1734.375593,1154.624407
280,1924,Scotland,13,8,Ireland,23 Feb 1924,1477.910616,1158.348882,5,1.0,0.906,0.094,1483.720498,1151.279502
281,1924,Wales,10,13,Ireland,8 Mar 1924,1435.089384,1151.279502,-3,0.0,0.888,0.112,1385.797718,1200.202282
282,1924,England,19,0,Scotland,15 Mar 1924,1734.375593,1483.720498,19,1.0,0.867,0.133,1749.905516,1467.094484
283,1924,France,6,10,Wales,27 Mar 1924,1154.624407,1385.797718,-4,0.0,0.289,0.711,1135.361718,1403.638282
284,1924,France,61,3,Romania,4 May 1924,1135.361718,1409.17277,58,1.0,0.241,0.759,1258.773338,1285.226662
285,1924,Romania,0,37,USA,11 May 1924,1285.226662,1405.75208,-37,0.0,0.436,0.564,1221.615059,1468.384941
286,1924,France,3,17,USA,18 May 1924,1258.773338,1468.384941,-14,0.0,0.315,0.685,1223.879284,1502.120716
287,1924,South Africa,7,3,Britain,16 Aug 1924,1760.0,1576.452661,4,1.0,0.816,0.184,1771.8281,1564.1719
288,1924,Samoa,0,6,Fiji,18 Aug 1924,1500,1500,-6,0.0,0.606,0.394,1452.813294,1547.186706
289,1924,South Africa,17,0,Britain,23 Aug 1924,1771.8281,1564.1719,17,1.0,0.835,0.165,1790.041419,1544.958581
290,1924,Tonga,9,6,Fiji,25 Aug 1924,1500,1547.186706,3,1.0,0.54,0.46,1525.495338,1521.504662
291,1924,Tonga,3,14,Fiji,3 Sep 1924,1525.495338,1521.504662,-11,0.0,0.612,0.388,1464.198475,1581.801525
292,1924,Tonga,0,0,Fiji,10 Sep 1924,1464.198475,1581.801525,0,0.5,0.44,0.56,1464.0,1581.0
293,1924,South Africa,3,3,Britain,13 Sep 1924,1790.041419,1544.958581,0,0.5,0.864,0.136,1790.0,1544.0
294,1924,Samoa,9,3,Fiji,19 Sep 1924,1452.813294,1581.0,6,1.0,0.423,0.577,1496.921953,1536.078047
295,1924,South Africa,16,9,Britain,20 Sep 1924,1790.0,1544.0,7,1.0,0.864,0.136,1801.319108,1532.680892
296,1924,Ireland,0,6,New Zealand,1 Nov 1924,1200.202282,1754.0,-6,0.0,0.06,0.94,1195.353398,1758.646602
297,1924,Wales,0,19,New Zealand,29 Nov 1924,1403.638282,1758.646602,-19,0.0,0.166,0.834,1383.061844,1777.938156
298,1925,France,3,9,Ireland,1 Jan 1925,1223.879284,1195.353398,-6,0.0,0.644,0.356,1172.877283,1245.122717
299,1925,England,11,17,New Zealand,3 Jan 1925,1749.905516,1777.938156,-6,0.0,0.567,0.433,1704.851644,1821.148356
300,1925,England,12,6,Wales,17 Jan 1925,1704.851644,1383.061844,6,1.0,0.907,0.093,1711.222885,1375.777115
301,1925,France,6,30,New Zealand,18 Jan 1925,1172.877283,1821.148356,-24,0.0,0.035,0.965,1167.436661,1825.563339
302,1925,Scotland,25,4,France,24 Jan 1925,1467.094484,1167.436661,21,1.0,0.896,0.104,1479.795209,1154.204791
303,1925,Wales,14,24,Scotland,7 Feb 1925,1375.777115,1479.795209,-10,0.0,0.458,0.542,1331.034144,1522.965856
304,1925,England,6,6,Ireland,14 Feb 1925,1711.222885,1245.122717,0,0.5,0.957,0.043,1711.0,1245.0
305,1925,Ireland,8,14,Scotland,28 Feb 1925,1245.0,1522.965856,-6,0.0,0.238,0.762,1226.458232,1540.541768
306,1925,Wales,11,5,France,28 Feb 1925,1331.034144,1154.204791,6,1.0,0.81,0.19,1345.777345,1139.222655
307,1925,Ireland,19,3,Wales,14 Mar 1925,1226.458232,1345.777345,16,1.0,0.437,0.563,1289.805887,1281.194113
308,1925,Scotland,14,11,England,21 Mar 1925,1540.541768,1711.0,3,1.0,0.365,0.635,1575.201956,1675.798044
309,1925,France,11,13,England,13 Apr 1925,1139.222655,1675.798044,-2,0.0,0.066,0.934,1136.10909,1677.89091
310,1926,France,6,20,Scotland,2 Jan 1926,1136.10909,1575.201956,-14,0.0,0.11,0.89,1124.12918,1586.87082
311,1926,Wales,3,3,England,16 Jan 1926,1281.194113,1677.89091,0,0.5,0.136,0.864,1281.0,1677.0
312,1926,Ireland,11,0,France,23 Jan 1926,1289.805887,1124.12918,11,1.0,0.799,0.201,1308.949368,1104.050632
313,1926,Scotland,8,5,Wales,6 Feb 1926,1586.87082,1281.0,3,1.0,0.899,0.101,1591.592092,1275.407908
314,1926,Ireland,19,15,England,13 Feb 1926,1308.949368,1677.0,4,1.0,0.155,0.845,1362.386392,1622.613608
315,1926,England,11,0,France,27 Feb 1926,1622.613608,1104.050632,11,1.0,0.968,0.032,1625.166776,1100.833224
316,1926,Scotland,0,3,Ireland,27 Feb 1926,1591.592092,1362.386392,-3,0.0,0.852,0.148,1543.773063,1409.226937
317,1926,Wales,11,8,Ireland,13 Mar 1926,1275.407908,1409.226937,3,1.0,0.416,0.584,1307.391911,1376.608089
318,1926,England,9,17,Scotland,20 Mar 1926,1625.166776,1543.773063,-8,0.0,0.712,0.288,1562.459469,1605.540531
319,1926,France,5,7,Wales,5 Apr 1926,1100.833224,1307.391911,-2,0.0,0.319,0.681,1085.993541,1321.006459
320,1926,Samoa,5,14,Tonga,30 Jul 1926,1496.921953,1464.0,-9,0.0,0.649,0.351,1436.205841,1523.794159
321,1926,Fiji,10,3,Tonga,14 Aug 1926,1536.078047,1523.794159,7,1.0,0.624,0.376,1567.271129,1491.728871
322,1926,Fiji,8,13,Tonga,16 Aug 1926,1567.271129,1491.728871,-5,0.0,0.705,0.295,1516.511546,1541.488454
323,1926,Fiji,3,6,Tonga,18 Aug 1926,1516.511546,1541.488454,-3,0.0,0.571,0.429,1484.313415,1572.686585
324,1927,France,3,8,Ireland,1 Jan 1927,1085.993541,1376.608089,-5,0.0,0.224,0.776,1068.952885,1392.047115
325,1927,England,11,9,Wales,15 Jan 1927,1562.459469,1321.006459,2,1.0,0.86,0.14,1568.130394,1314.869606
326,1927,Scotland,23,6,France,22 Jan 1927,1605.540531,1068.952885,17,1.0,0.971,0.029,1608.312807,1064.687193
327,1927,Wales,0,5,Scotland,5 Feb 1927,1314.869606,1608.312807,-5,0.0,0.221,0.779,1298.166907,1623.833093
328,1927,England,8,6,Ireland,12 Feb 1927,1568.130394,1392.047115,2,1.0,0.809,0.191,1576.381901,1383.618099
329,1927,Ireland,6,0,Scotland,26 Feb 1927,1383.618099,1623.833093,6,1.0,0.279,0.721,1439.137421,1566.862579
330,1927,Wales,25,7,France,26 Feb 1927,1298.166907,1064.687193,18,1.0,0.856,0.144,1315.008404,1046.991596
331,1927,Ireland,19,9,Wales,12 Mar 1927,1439.137421,1315.008404,10,1.0,0.759,0.241,1462.139559,1291.860441
332,1927,Scotland,21,13,England,19 Mar 1927,1566.862579,1576.381901,8,1.0,0.592,0.408,1601.814718,1540.185282
333,1927,France,3,0,England,2 Apr 1927,1046.991596,1540.185282,3,1.0,0.082,0.918,1096.909346,1489.090654
334,1927,France,30,5,Germany,17 Apr 1927,1096.909346,1500,25,1.0,0.131,0.869,1209.315124,1386.684876
335,1927,Germany,17,16,France,15 May 1927,1386.684876,1209.315124,1,1.0,0.81,0.19,1391.263796,1203.736204
336,1927,Germany,6,0,Romania,19 May 1927,1391.263796,1221.615059,6,1.0,0.804,0.196,1406.265845,1205.734155
337,1927,Czechia,5,21,Romania,22 May 1927,1500,1205.734155,-16,0.0,0.894,0.106,1398.746073,1306.253927
338,1927,Ireland,3,5,Australia,12 Nov 1927,1462.139559,1410.728944,-2,0.0,0.675,0.325,1432.340421,1439.659579
339,1927,Wales,8,18,Australia,26 Nov 1927,1291.860441,1439.659579,-10,0.0,0.396,0.604,1252.969285,1477.030715
340,1927,Scotland,10,8,Australia,17 Dec 1927,1601.814718,1477.030715,2,1.0,0.759,0.241,1611.601549,1466.398451
341,1928,France,6,15,Scotland,2 Jan 1928,1203.736204,1611.601549,-9,0.0,0.128,0.872,1191.187668,1622.812332
342,1928,England,18,11,Australia,7 Jan 1928,1489.090654,1466.398451,7,1.0,0.637,0.363,1519.155756,1435.844244
343,1928,Wales,8,10,England,21 Jan 1928,1252.969285,1519.155756,-2,0.0,0.249,0.751,1241.065906,1529.934094
344,1928,France,8,11,Australia,22 Jan 1928,1191.187668,1435.844244,-3,0.0,0.274,0.726,1175.785661,1450.214339
345,1928,Ireland,12,8,France,28 Jan 1928,1432.340421,1175.785661,4,1.0,0.871,0.129,1440.292387,1166.707613
346,1928,Scotland,0,13,Wales,4 Feb 1928,1622.812332,1241.065906,-13,0.0,0.932,0.068,1523.607125,1339.392875
347,1928,Ireland,6,7,England,11 Feb 1928,1440.292387,1529.934094,-1,0.0,0.48,0.52,1426.695121,1542.304879
348,1928,England,18,8,France,25 Feb 1928,1542.304879,1166.707613,10,1.0,0.931,0.069,1548.652578,1159.347422
349,1928,Scotland,5,13,Ireland,25 Feb 1928,1523.607125,1426.695121,-8,0.0,0.729,0.271,1458.932611,1490.067389
350,1928,Wales,10,13,Ireland,10 Mar 1928,1339.392875,1490.067389,-3,0.0,0.392,0.608,1317.24198,1511.75802
351,1928,England,6,0,Scotland,17 Mar 1928,1548.652578,1458.932611,6,1.0,0.721,0.279,1569.705905,1436.294095
352,1928,Germany,3,14,France,18 Mar 1928,1406.265845,1159.347422,-11,0.0,0.865,0.135,1320.095725,1244.904275
353,1928,France,8,3,Wales,9 Apr 1928,1244.904275,1317.24198,5,1.0,0.503,0.497,1279.628815,1281.371185
354,1928,South Africa,17,0,New Zealand,30 Jun 1928,1801.319108,1825.563339,17,1.0,0.573,0.427,1850.379048,1775.620952
355,1928,South Africa,6,7,New Zealand,21 Jul 1928,1850.379048,1775.620952,-1,0.0,0.703,0.297,1830.501632,1794.498368
356,1928,South Africa,11,6,New Zealand,18 Aug 1928,1830.501632,1794.498368,5,1.0,0.655,0.345,1854.757205,1769.242795
357,1928,Tonga,9,0,Fiji,25 Aug 1928,1572.686585,1484.313415,9,1.0,0.719,0.281,1597.898303,1458.101697
358,1928,Tonga,5,9,Fiji,1 Sep 1928,1597.898303,1458.101697,-4,0.0,0.774,0.226,1547.174694,1507.825306
359,1928,South Africa,5,13,New Zealand,1 Sep 1928,1854.757205,1769.242795,-8,0.0,0.715,0.285,1791.149462,1831.850538
360,1928,Tonga,12,6,Fiji,8 Sep 1928,1547.174694,1507.825306,6,1.0,0.66,0.34,1573.483262,1480.516738
361,1928,Samoa,8,9,Fiji,21 Sep 1928,1436.205841,1480.516738,-1,0.0,0.544,0.456,1420.904016,1495.095984
362,1928,France,0,6,Ireland,31 Dec 1928,1279.628815,1511.75802,-6,0.0,0.288,0.712,1256.557198,1533.442802
363,1929,England,8,3,Wales,19 Jan 1929,1569.705905,1281.371185,5,1.0,0.89,0.11,1576.888984,1273.111016
364,1929,Scotland,6,3,France,19 Jan 1929,1436.294095,1256.557198,3,1.0,0.813,0.187,1446.381076,1245.618924
365,1929,Wales,14,7,Scotland,2 Feb 1929,1273.111016,1446.381076,7,1.0,0.363,0.637,1326.024762,1392.975238
366,1929,England,5,6,Ireland,9 Feb 1929,1576.888984,1533.442802,-1,0.0,0.664,0.336,1557.604555,1551.395445
367,1929,Ireland,7,16,Scotland,23 Feb 1929,1551.395445,1392.975238,-9,0.0,0.794,0.206,1477.922494,1465.077506
368,1929,Wales,8,3,France,23 Feb 1929,1326.024762,1245.618924,5,1.0,0.711,0.289,1346.741737,1224.258263
369,1929,Ireland,5,5,Wales,9 Mar 1929,1477.922494,1346.741737,0,0.5,0.766,0.234,1477.0,1346.0
370,1929,Scotland,12,6,England,16 Mar 1929,1465.077506,1557.604555,6,1.0,0.476,0.524,1505.821857,1516.178143
371,1929,France,6,16,England,1 Apr 1929,1224.258263,1516.178143,-10,0.0,0.223,0.777,1202.620073,1537.379927
372,1929,France,24,0,Germany,28 Apr 1929,1202.620073,1320.095725,24,1.0,0.438,0.562,1274.308746,1247.691254
373,1929,Spain,9,0,Italy,20 May 1929,1500,1500,9,1.0,0.606,0.394,1536.258728,1463.741272
374,1929,Spain,15,24,Germany,9 Jun 1929,1536.258728,1247.691254,-9,0.0,0.89,0.11,1454.015566,1328.984434
375,1929,Australia,9,8,New Zealand,6 Jul 1929,1450.214339,1831.850538,1,1.0,0.147,0.853,1473.668727,1807.331273
376,1929,Australia,17,9,New Zealand,20 Jul 1929,1473.668727,1807.331273,8,1.0,0.184,0.816,1544.757101,1735.242899
377,1929,Australia,15,13,New Zealand,27 Jul 1929,1544.757101,1735.242899,2,1.0,0.339,0.661,1573.051521,1705.948479
378,1930,Belgium,11,0,Netherlands,1930,1500,1500,11,1.0,0.606,0.394,1539.129739,1460.870261
379,1930,Netherlands,0,6,Belgium,1930,1460.870261,1539.129739,-6,0.0,0.494,0.506,1421.529638,1577.470362
380,1930,France,7,3,Scotland,1 Jan 1930,1274.308746,1505.821857,4,1.0,0.289,0.711,1319.751558,1459.248442
381,1930,Wales,3,11,England,18 Jan 1930,1346.0,1537.379927,-8,0.0,0.339,0.661,1316.201193,1566.798807
382,1930,Ireland,0,5,France,25 Jan 1930,1477.0,1319.751558,-5,0.0,0.793,0.207,1420.202263,1375.797737
383,1930,Scotland,12,9,Wales,1 Feb 1930,1459.248442,1316.201193,3,1.0,0.778,0.222,1471.298952,1303.701048
384,1930,Ireland,4,3,England,8 Feb 1930,1420.202263,1566.798807,1,1.0,0.399,0.601,1436.658636,1549.341364
385,1930,England,11,5,France,22 Feb 1930,1549.341364,1375.797737,6,1.0,0.807,0.193,1563.985222,1360.014778
386,1930,Scotland,11,14,Ireland,22 Feb 1930,1471.298952,1436.658636,-3,0.0,0.653,0.347,1434.782994,1472.217006
387,1930,Wales,12,7,Ireland,8 Mar 1930,1303.701048,1472.217006,5,1.0,0.368,0.632,1348.306137,1426.693863
388,1930,England,0,0,Scotland,15 Mar 1930,1563.985222,1434.782994,0,0.5,0.764,0.236,1563.0,1434.0
389,1930,Germany,0,31,France,6 Apr 1930,1328.984434,1360.014778,-31,0.0,0.562,0.438,1250.15451,1437.84549
390,1930,France,0,11,Wales,21 Apr 1930,1437.84549,1348.306137,-11,0.0,0.72,0.28,1365.457042,1419.542958
391,1930,Germany,5,0,Spain,18 May 1930,1250.15451,1454.015566,5,1.0,0.322,0.678,1298.568863,1405.431137
392,1930,Italy,3,0,Spain,29 May 1930,1463.741272,1405.431137,3,1.0,0.683,0.317,1480.599114,1387.400886
393,1930,New Zealand,3,6,Britain,21 Jun 1930,1705.948479,1532.680892,-3,0.0,0.807,0.193,1660.289077,1576.710923
394,1930,New Zealand,13,10,Britain,5 Jul 1930,1660.289077,1576.710923,3,1.0,0.714,0.286,1675.851747,1560.148253
395,1930,New Zealand,15,10,Britain,26 Jul 1930,1675.851747,1560.148253,5,1.0,0.749,0.251,1692.979241,1542.020759
396,1930,New Zealand,22,8,Britain,9 Aug 1930,1692.979241,1542.020759,14,1.0,0.785,0.215,1715.280303,1518.719697
397,1930,Australia,6,5,Britain,30 Aug 1930,1573.051521,1518.719697,1,1.0,0.679,0.321,1581.903638,1509.096362
398,1931,France,3,0,Ireland,1 Jan 1931,1365.457042,1426.693863,3,1.0,0.52,0.48,1391.608783,1399.391217
399,1931,England,11,11,Wales,17 Jan 1931,1563.0,1419.542958,0,0.5,0.779,0.221,1563.0,1419.0
400,1931,Scotland,6,4,France,24 Jan 1931,1434.0,1391.608783,2,1.0,0.664,0.336,1448.781867,1376.218133
401,1931,Wales,13,8,Scotland,7 Feb 1931,1419.0,1448.781867,5,1.0,0.566,0.434,1450.116327,1416.883673
402,1931,England,5,6,Ireland,14 Feb 1931,1563.0,1399.391217,-1,0.0,0.798,0.202,1540.872016,1421.127984
403,1931,Ireland,8,5,Scotland,28 Feb 1931,1421.127984,1416.883673,3,1.0,0.613,0.387,1442.450044,1394.549956
404,1931,Wales,35,3,France,28 Feb 1931,1450.116327,1376.218133,32,1.0,0.702,0.298,1491.645177,1334.354823
405,1931,Ireland,3,15,Wales,14 Mar 1931,1442.450044,1491.645177,-12,0.0,0.537,0.463,1386.871126,1546.128874
406,1931,Scotland,28,19,England,21 Mar 1931,1394.549956,1540.872016,9,1.0,0.399,0.601,1449.338791,1484.661209
407,1931,France,14,13,England,6 Apr 1931,1334.354823,1484.661209,1,1.0,0.394,0.606,1350.811492,1467.188508
408,1931,France,34,0,Germany,19 Apr 1931,1350.811492,1298.568863,34,1.0,0.675,0.325,1396.206455,1251.793545
409,1931,New Zealand,20,13,Australia,12 Sep 1931,1715.280303,1581.903638,7,1.0,0.769,0.231,1734.203027,1561.796973
410,1931,Germany,38,0,Czechia,9 Nov 1931,1251.793545,1398.746073,38,1.0,0.398,0.602,1339.249928,1309.750072
411,1931,Wales,3,8,South Africa,5 Dec 1931,1546.128874,1791.149462,-5,0.0,0.273,0.727,1526.41777,1810.58223
412,1931,Ireland,3,8,South Africa,19 Dec 1931,1386.871126,1810.58223,-5,0.0,0.118,0.882,1377.521273,1818.478727
413,1931,Morocco,6,14,Spain,25 Dec 1931,1500,1387.400886,-8,0.0,0.747,0.253,1434.369315,1452.630685
414,1931,Morocco,10,10,Spain,28 Dec 1931,1434.369315,1452.630685,0,0.5,0.581,0.419,1434.0,1452.0
415,1932,Netherlands,6,6,Belgium,1932,1421.529638,1577.470362,0,0.5,0.385,0.615,1421.0,1577.0
416,1932,Netherlands,24,11,Germany,1932,1421.0,1339.249928,13,1.0,0.712,0.288,1451.425375,1308.574625
417,1932,England,0,7,South Africa,2 Jan 1932,1467.188508,1818.478727,-7,0.0,0.17,0.83,1452.892566,1832.107434
418,1932,Scotland,3,6,South Africa,16 Jan 1932,1449.338791,1832.107434,-3,0.0,0.145,0.855,1440.947423,1840.052577
419,1932,Wales,12,5,England,16 Jan 1932,1526.41777,1452.892566,7,1.0,0.702,0.298,1550.767202,1427.232798
420,1932,Japan,9,8,Canada,31 Jan 1932,1500,1500,1,1.0,0.606,0.394,1510.914965,1489.085035
421,1932,Scotland,0,6,Wales,6 Feb 1932,1440.947423,1550.767202,-6,0.0,0.45,0.55,1404.987536,1585.012464
422,1932,Japan,38,5,Canada,11 Feb 1932,1510.914965,1489.085035,33,1.0,0.635,0.365,1561.514757,1437.485243
423,1932,Ireland,8,11,England,13 Feb 1932,1377.521273,1427.232798,-3,0.0,0.536,0.464,1347.283481,1456.716519
