Year,Home_Team,Home_Score,Away_Score,Away_Team,Date
2022,Benetton Rugby,24,17,Edinburgh Rugby,11/26/2022
2022,Leinster Rugby,40,5,Glasgow Warriors,11/26/2022
2022,Munster Rugby,24,17,Connacht Rugby,11/26/2022
2022,Emirates Lions,33,25,Dragons RFC,11/27/2022
2022,Hollywoodbets Sharks,0,35,Cardiff Rugby,11/27/2022
2022,Hollywoodbets Sharks,25,10,Ospreys,12/2/2022
2022,Edinburgh Rugby,17,38,Munster Rugby,12/2/2022
2022,DHL Stormers,34,26,Dragons RFC,12/3/2022
2022,Zebre Parma,17,45,Glasgow Warriors,12/3/2022
2022,Connacht Rugby,38,19,Benetton Rugby,12/3/2022
2022,Vodacom Bulls,45,9,Cardiff Rugby,12/3/2022
2022,Leinster Rugby,38,29,Ulster Rugby,12/3/2022
2022,Emirates Lions,32,15,Scarlets,12/4/2022
2022,Hollywoodbets Sharks,37,10,Emirates Lions,12/23/2022
2022,DHL Stormers,37,27,Vodacom Bulls,12/23/2022
2022,Glasgow Warriors,16,10,Edinburgh Rugby,12/23/2022
2022,Connacht Rugby,20,22,Ulster Rugby,12/23/2022
2022,Benetton Rugby,38,5,Zebre Parma,12/24/2022
2022,Dragons RFC,24,29,Cardiff Rugby,12/26/2022
2022,Ospreys,34,14,Scarlets,12/26/2022
2022,Munster Rugby,19,20,Leinster Rugby,12/26/2022
2022,Edinburgh Rugby,25,32,Glasgow Warriors,12/30/2022
2022,Zebre Parma,17,40,Benetton Rugby,12/31/2022
2022,Hollywoodbets Sharks,47,20,Vodacom Bulls,12/31/2022
2022,DHL Stormers,40,8,Emirates Lions,12/31/2022
2023,Cardiff Rugby,19,22,Ospreys,1/1/2023
2023,Ulster Rugby,14,15,Munster Rugby,1/1/2023
2023,Scarlets,33,17,Dragons RFC,1/1/2023
2023,Leinster Rugby,41,12,Connacht Rugby,1/1/2023
2023,Dragons RFC,14,29,Vodacom Bulls,1/6/2023
2023,Munster Rugby,33,3,Emirates Lions,1/6/2023
2023,Benetton Rugby,31,29,Ulster Rugby,1/7/2023
2023,Edinburgh Rugby,24,17,Zebre Parma,1/7/2023
2023,Cardiff Rugby,22,28,Scarlets,1/7/2023
2023,Connacht Rugby,24,12,Hollywoodbets Sharks,1/7/2023
2023,Ospreys,19,24,Leinster Rugby,1/7/2023
2023,Glasgow Warriors,24,17,DHL Stormers,1/8/2023
2023,Scarlets,37,28,Vodacom Bulls,1/27/2023
2023,Ulster Rugby,35,5,DHL Stormers,1/27/2023
2023,Benetton Rugby,30,40,Munster Rugby,1/28/2023
2023,Dragons RFC,28,42,Glasgow Warriors,1/28/2023
2023,Leinster Rugby,38,14,Cardiff Rugby,1/28/2023
2023,Edinburgh Rugby,19,22,Hollywoodbets Sharks,1/28/2023
2023,Connacht Rugby,43,24,Emirates Lions,1/28/2023
2023,Zebre Parma,24,28,Ospreys,1/29/2023
2023,Hollywoodbets Sharks,19,46,DHL Stormers,2/4/2023
2023,Munster Rugby,58,3,Ospreys,2/17/2023
2023,Glasgow Warriors,17,11,Ulster Rugby,2/17/2023
2023,Emirates Lions,7,29,Hollywoodbets Sharks,2/18/2023
2023,Vodacom Bulls,19,23,DHL Stormers,2/18/2023
2023,Zebre Parma,34,57,Connacht Rugby,2/18/2023
2023,Scarlets,42,14,Edinburgh Rugby,2/18/2023
2023,Cardiff Rugby,30,13,Benetton Rugby,2/18/2023
2023,Leinster Rugby,43,14,Dragons RFC,2/18/2023
2023,Hollywoodbets Sharks,24,31,Ulster Rugby,2/25/2023
2023,Emirates Lions,35,24,Glasgow Warriors,2/25/2023
2023,Glasgow Warriors,50,8,Zebre Parma,3/3/2023
2023,Munster Rugby,49,42,Scarlets,3/3/2023
2023,DHL Stormers,29,23,Hollywoodbets Sharks,3/4/2023
2023,Vodacom Bulls,25,29,Emirates Lions,3/4/2023
2023,Edinburgh Rugby,27,47,Leinster Rugby,3/4/2023
2023,Ospreys,20,21,Benetton Rugby,3/4/2023
2023,Dragons RFC,20,22,Connacht Rugby,3/4/2023
2023,Cardiff Rugby,20,42,Ulster Rugby,3/4/2023
2023,Zebre Parma,30,34,Cardiff Rugby,3/24/2023
2023,Leinster Rugby,22,22,DHL Stormers,3/24/2023
2023,Benetton Rugby,28,32,Emirates Lions,3/25/2023
2023,Ospreys,37,18,Dragons RFC,3/25/2023
2023,Connacht Rugby,41,26,Edinburgh Rugby,3/25/2023
2023,Scarlets,32,20,Hollywoodbets Sharks,3/25/2023
2023,Munster Rugby,26,38,Glasgow Warriors,3/25/2023
2023,Ulster Rugby,32,23,Vodacom Bulls,3/25/2023
2023,Hollywoodbets Sharks,43,33,Benetton Rugby,4/14/2023
2023,Glasgow Warriors,12,9,Scarlets,4/14/2023
2023,Ulster Rugby,40,19,Dragons RFC,4/14/2023
2023,Vodacom Bulls,78,12,Zebre Parma,4/15/2023
2023,Emirates Lions,36,39,Leinster Rugby,4/15/2023
2023,DHL Stormers,24,26,Munster Rugby,4/15/2023
2023,Edinburgh Rugby,45,21,Ospreys,4/15/2023
2023,Connacht Rugby,38,19,Cardiff Rugby,4/15/2023
2023,DHL Stormers,38,22,Benetton Rugby,4/21/2023
2023,Ulster Rugby,28,14,Edinburgh Rugby,4/21/2023
2023,Emirates Lions,50,35,Zebre Parma,4/22/2023
2023,Vodacom Bulls,62,7,Leinster Rugby,4/22/2023
2023,Dragons RFC,31,14,Scarlets,4/22/2023
2023,Hollywoodbets Sharks,22,22,Munster Rugby,4/22/2023
2023,Ospreys,21,38,Cardiff Rugby,4/22/2023
2023,Glasgow Warriors,29,27,Connacht Rugby,4/22/2023
2023,Ulster Rugby,10,15,Connacht Rugby,5/5/2023
2023,DHL Stormers,33,21,Vodacom Bulls,5/6/2023
2023,Leinster Rugby,35,5,Hollywoodbets Sharks,5/6/2023
2023,Glasgow Warriors,5,14,Munster Rugby,5/6/2023
2023,DHL Stormers,43,25,Connacht Rugby,5/13/2023
2023,Leinster Rugby,15,16,Munster Rugby,5/13/2023
2023,DHL Stormers,14,19,Munster Rugby,5/27/2023
2023,Zebre Parma,36,40,Ulster Rugby,10/21/2023
2023,Connacht Rugby,34,26,Ospreys,10/21/2023
2023,Dragons RFC,17,22,Edinburgh Rugby,10/21/2023
2023,Emirates Lions,33,35,DHL Stormers,10/21/2023
2023,Cardiff Rugby,22,23,Benetton Rugby,10/21/2023
2023,Munster Rugby,34,21,Hollywoodbets Sharks,10/21/2023
2023,Vodacom Bulls,63,21,Scarlets,10/22/2023
2023,Glasgow Warriors,43,25,Leinster Rugby,10/22/2023
2023,Ospreys,34,31,Zebre Parma,10/28/2023
2023,Connacht Rugby,34,26,Glasgow Warriors,10/28/2023
2023,DHL Stormers,52,7,Scarlets,10/28/2023
2023,Leinster Rugby,34,13,Hollywoodbets Sharks,10/28/2023
2023,Edinburgh Rugby,17,16,Emirates Lions,10/28/2023
2023,Benetton Rugby,13,13,Munster Rugby,10/29/2023
2023,Dragons RFC,9,16,Cardiff Rugby,10/29/2023
2023,Ulster Rugby,26,19,Vodacom Bulls,10/29/2023
2023,Glasgow Warriors,20,9,DHL Stormers,11/3/2023
2023,Ospreys,19,5,Hollywoodbets Sharks,11/3/2023
2023,Zebre Parma,29,54,Vodacom Bulls,11/4/2023
2023,Leinster Rugby,36,27,Edinburgh Rugby,11/4/2023
2023,Scarlets,31,25,Cardiff Rugby,11/4/2023
2023,Munster Rugby,45,14,Dragons RFC,11/4/2023
2023,Connacht Rugby,22,20,Ulster Rugby,11/4/2023
2023,Benetton Rugby,15,10,Emirates Lions,11/5/2023
2023,Zebre Parma,12,10,Hollywoodbets Sharks,11/10/2023
2023,Ulster Rugby,21,14,Munster Rugby,11/10/2023
2023,Cardiff Rugby,12,18,Vodacom Bulls,11/10/2023
2023,Benetton Rugby,20,17,DHL Stormers,11/11/2023
2023,Ospreys,23,31,Glasgow Warriors,11/11/2023
2023,Scarlets,23,24,Emirates Lions,11/11/2023
2023,Edinburgh Rugby,25,22,Connacht Rugby,11/11/2023
2023,Dragons RFC,10,33,Leinster Rugby,11/12/2023
2023,Ulster Rugby,24,17,Lions,11/17/2023
2023,Zebre Parma,22,22,Cardiff Rugby,11/17/2023
2023,Edinburgh Rugby,31,23,Vodacom Bulls,11/17/2023
2023,Hollywoodbets Sharks,12,13,Connacht Rugby,11/18/2023
2023,Dragons RFC,20,5,Ospreys,11/18/2023
2023,Munster Rugby,10,3,DHL Stormers,11/18/2023
2023,Glasgow Warriors,26,12,Benetton Rugby,11/18/2023
2023,Leinster Rugby,54,5,Scarlets,11/18/2023
2023,Cardiff Rugby,31,24,DHL Stormers,11/24/2023
2023,Edinburgh Rugby,22,24,Benetton Rugby,11/24/2023
2023,Lions,61,19,Zebre Parma,11/25/2023
2023,Vodacom Bulls,53,27,Connacht Rugby,11/25/2023
2023,Hollywoodbets Sharks,69,14,Dragons RFC,11/25/2023
2023,Leinster Rugby,21,16,Munster Rugby,11/25/2023
2023,Glasgow Warriors,33,20,Ulster Rugby,11/25/2023
2023,Ospreys,31,9,Scarlets,11/26/2023
2023,Munster Rugby,40,29,Glasgow Warriors,12/1/2023
2023,Vodacom Bulls,44,10,Hollywoodbets Sharks,12/2/2023
2023,Cardiff Rugby,23,29,Scarlets,12/2/2023
2023,Emirates Lions,49,24,Dragons RFC,12/2/2023
2023,Ulster Rugby,24,27,Edinburgh Rugby,12/2/2023
2023,DHL Stormers,31,7,Zebre Parma,12/2/2023
2023,Connacht Rugby,22,24,Leinster Rugby,12/2/2023
2023,Benetton Rugby,18,13,Ospreys,12/2/2023
2023,Glasgow Warriors,22,10,Edinburgh Rugby,12/22/2023
2023,Ulster Rugby,20,19,Connacht Rugby,12/22/2023
2023,Zebre Parma,24,31,Benetton Rugby,12/23/2023
2023,DHL Stormers,26,20,Vodacom Bulls,12/23/2023
2023,Cardiff Rugby,55,21,Dragons RFC,12/26/2023
2023,Scarlets,11,25,Ospreys,12/26/2023
2023,Munster Rugby,3,9,Leinster Rugby,12/26/2023
2023,Benetton Rugby,36,14,Zebre Parma,12/30/2023
2023,Edinburgh Rugby,19,14,Glasgow Warriors,12/30/2023
2023,DHL Stormers,16,15,Hollywoodbets Sharks,12/30/2023
2024,Connacht Rugby,22,9,Munster Rugby,1/1/2024
2024,Ospreys,27,21,Cardiff Rugby,1/1/2024
2024,Dragons RFC,13,12,Scarlets,1/1/2024
2024,Leinster Rugby,21,22,Ulster Rugby,1/1/2024
2024,Hollywoodbets Sharks,18,20,Emirates Lions,1/6/2024
2024,Vodacom Bulls,30,28,Emirates Lions,1/27/2024
2024,Scarlets,7,42,Munster Rugby,2/16/2024
2024,Zebre Parma,19,24,Edinburgh Rugby,2/16/2024
2024,Lions,10,25,Vodacom Bulls,2/17/2024
2024,Leinster Rugby,47,18,Benetton Rugby,2/17/2024
2024,Hollywoodbets Sharks,21,25,DHL Stormers,2/17/2024
2024,Cardiff Rugby,12,16,Connacht Rugby,2/17/2024
2024,Glasgow Warriors,40,7,Dragons RFC,2/17/2024
2024,Ospreys,19,17,Ulster Rugby,2/18/2024
2024,Edinburgh Rugby,19,15,Ospreys,3/1/2024
2024,Munster Rugby,45,29,Zebre Parma,3/1/2024
2024,Emirates Lions,40,10,Hollywoodbets Sharks,3/2/2024
2024,Benetton Rugby,9,19,Glasgow Warriors,3/2/2024
2024,Vodacom Bulls,40,22,DHL Stormers,3/2/2024
2024,Connacht Rugby,26,10,Scarlets,3/2/2024
2024,Cardiff Rugby,20,33,Leinster Rugby,3/2/2024
2024,Ulster Rugby,49,26,Dragons RFC,3/2/2024
2024,Glasgow Warriors,17,13,Cardiff Rugby,3/22/2024
2024,Ospreys,17,27,Munster Rugby,3/22/2024
2024,Hollywoodbets Sharks,22,12,Ulster Rugby,3/23/2024
2024,Scarlets,16,13,Benetton Rugby,3/23/2024
2024,DHL Stormers,43,21,Edinburgh Rugby,3/23/2024
2024,Connacht Rugby,14,38,Emirates Lions,3/23/2024
2024,Dragons RFC,10,31,Vodacom Bulls,3/23/2024
2024,Zebre Parma,7,31,Leinster Rugby,3/23/2024
2024,Leinster Rugby,47,14,Vodacom Bulls,3/29/2024
2024,Dragons RFC,20,13,Zebre Parma,3/29/2024
2024,Benetton Rugby,18,14,Connacht Rugby,3/30/2024
2024,Hollywoodbets Sharks,23,13,Edinburgh Rugby,3/30/2024
2024,Ospreys,36,21,Emirates Lions,3/30/2024
2024,DHL Stormers,13,7,Ulster Rugby,3/30/2024
2024,Scarlets,3,45,Glasgow Warriors,3/30/2024
2024,Munster Rugby,20,15,Cardiff Rugby,3/30/2024
2024,Ulster Rugby,19,17,Cardiff Rugby,4/19/2024
2024,Glasgow Warriors,21,10,Hollywoodbets Sharks,4/19/2024
2024,Emirates Lions,44,12,Leinster Rugby,4/20/2024
2024,Benetton Rugby,36,19,Dragons RFC,4/20/2024
2024,Vodacom Bulls,22,27,Munster Rugby,4/20/2024
2024,DHL Stormers,21,27,Ospreys,4/20/2024
2024,Connacht Rugby,54,16,Zebre Parma,4/20/2024
2024,Edinburgh Rugby,43,18,Scarlets,4/20/2024
2024,Scarlets,27,32,Hollywoodbets Sharks,4/26/2024
2024,Ulster Rugby,38,34,Benetton Rugby,4/26/2024
2024,Zebre Parma,9,40,Glasgow Warriors,4/27/2024
2024,Vodacom Bulls,61,24,Ospreys,4/27/2024
2024,Cardiff Rugby,7,24,Edinburgh Rugby,4/27/2024
2024,Emirates Lions,13,33,Munster Rugby,4/27/2024
2024,DHL Stormers,42,12,Leinster Rugby,4/27/2024
2024,Dragons RFC,27,34,Connacht Rugby,4/27/2024
2024,Dragons RFC,21,44,DHL Stormers,5/10/2024
2024,Edinburgh Rugby,40,14,Zebre Parma,5/10/2024
2024,Vodacom Bulls,40,34,Glasgow Warriors,5/11/2024
2024,Scarlets,20,31,Ulster Rugby,5/11/2024
2024,Hollywoodbets Sharks,24,25,Benetton Rugby,5/11/2024
2024,Munster Rugby,47,12,Connacht Rugby,5/11/2024
2024,Emirates Lions,34,13,Cardiff Rugby,5/11/2024
2024,Leinster Rugby,61,14,Ospreys,5/11/2024
2024,Zebre Parma,18,32,Scarlets,5/17/2024
2024,Edinburgh Rugby,26,29,Munster Rugby,5/17/2024
2024,Vodacom Bulls,56,35,Benetton Rugby,5/18/2024
2024,Ospreys,26,13,Dragons RFC,5/18/2024
2024,Emirates Lions,44,21,Glasgow Warriors,5/18/2024
2024,Connacht Rugby,12,16,DHL Stormers,5/18/2024
2024,Hollywoodbets Sharks,14,36,Cardiff Rugby,5/18/2024
2024,Ulster Rugby,23,21,Leinster Rugby,5/18/2024
2024,Leinster Rugby,33,7,Connacht Rugby,5/31/2024
2024,Glasgow Warriors,38,26,Zebre Parma,5/31/2024
2024,DHL Stormers,29,24,Emirates Lions,6/1/2024
2024,Benetton Rugby,31,6,Edinburgh Rugby,6/1/2024
2024,Scarlets,32,15,Dragons RFC,6/1/2024
2024,Hollywoodbets Sharks,14,26,Vodacom Bulls,6/1/2024
2024,Munster Rugby,29,24,Ulster Rugby,6/1/2024
2024,Cardiff Rugby,29,33,Ospreys,6/1/2024
2024,Munster Rugby,23,7,Ospreys,6/7/2024
2024,Vodacom Bulls,30,23,Benetton Rugby,6/8/2024
2024,Leinster Rugby,43,20,Ulster Rugby,6/8/2024
2024,Glasgow Warriors,27,10,DHL Stormers,6/8/2024
2024,Vodacom Bulls,25,20,Leinster Rugby,6/15/2024
2024,Munster Rugby,10,17,Glasgow Warriors,6/15/2024
2024,Vodacom Bulls,16,21,Glasgow Warriors,6/22/2024
2024,Edinburgh Rugby,31,33,Leinster Rugby,9/20/2024
2024,Cardiff Rugby,22,17,Zebre Parma,9/20/2024
2024,Dragons RFC,23,21,Ospreys,9/21/2024
2024,Munster Rugby,35,33,Connacht Rugby,9/21/2024
2024,Benetton Rugby,20,20,Scarlets,9/21/2024
2024,Ulster Rugby,20,19,Glasgow Warriors,9/21/2024
2024,Leinster Rugby,34,6,Dragons RFC,9/27/2024
2024,Glasgow Warriors,42,10,Benetton Rugby,9/27/2024
2024,Lions,35,22,Ulster Rugby,9/28/2024
2024,Vodacom Bulls,22,16,Edinburgh Rugby,9/28/2024
2024,Zebre Parma,42,33,Munster Rugby,9/28/2024
2024,Scarlets,15,24,Cardiff Rugby,9/28/2024
2024,Connacht Rugby,36,30,Hollywoodbets Sharks,9/28/2024
2024,Ospreys,37,24,DHL Stormers,9/28/2024
2024,Scarlets,23,24,Connacht Rugby,10/4/2024
2024,Cardiff Rugby,36,52,Glasgow Warriors,10/4/2024
2024,Lions,55,21,Edinburgh Rugby,10/5/2024
2024,Vodacom Bulls,47,21,Ulster Rugby,10/5/2024
2024,Benetton Rugby,5,35,Leinster Rugby,10/5/2024
2024,Dragons RFC,30,33,Hollywoodbets Sharks,10/5/2024
2024,Zebre Parma,5,36,DHL Stormers,10/5/2024
2024,Munster Rugby,23,0,Ospreys,10/5/2024
2024,Glasgow Warriors,33,3,Zebre Parma,10/11/2024
2024,Cardiff Rugby,19,25,Scarlets,10/12/2024
2024,Benetton Rugby,38,10,Hollywoodbets Sharks,10/12/2024
2024,Edinburgh Rugby,38,7,DHL Stormers,10/12/2024
2024,Leinster Rugby,26,12,Munster Rugby,10/12/2024
2024,Ospreys,19,29,Vodacom Bulls,10/12/2024
2024,Ulster Rugby,32,27,Connacht Rugby,10/12/2024
2024,Dragons RFC,19,23,Lions,10/13/2024
2024,Ulster Rugby,36,12,Ospreys,10/18/2024
2024,Scarlets,23,22,Vodacom Bulls,10/18/2024
2024,Zebre Parma,9,10,Lions,10/19/2024
2024,Hollywoodbets Sharks,28,24,Glasgow Warriors,10/19/2024
2024,DHL Stormers,34,19,Munster Rugby,10/19/2024
2024,Edinburgh Rugby,27,8,Cardiff Rugby,10/19/2024
2024,Connacht Rugby,12,33,Leinster Rugby,10/19/2024
2024,Dragons RFC,21,31,Benetton Rugby,10/19/2024
2024,Benetton Rugby,15,17,Vodacom Bulls,10/25/2024
2024,Scarlets,30,8,Zebre Parma,10/25/2024
2024,DHL Stormers,17,28,Glasgow Warriors,10/26/2024
2024,Hollywoodbets Sharks,41,24,Munster Rugby,10/26/2024
2024,Ospreys,22,13,Edinburgh Rugby,10/26/2024
2024,Leinster Rugby,24,6,Lions,10/26/2024
2024,Connacht Rugby,31,7,Dragons RFC,10/26/2024
2024,Cardiff Rugby,21,19,Ulster Rugby,10/26/2024
2024,Glasgow Warriors,17,15,Scarlets,11/29/2024
2024,Ulster Rugby,20,27,Leinster Rugby,11/29/2024
2024,Hollywoodbets Sharks,21,15,DHL Stormers,11/30/2024
2024,Cardiff Rugby,31,23,Dragons RFC,11/30/2024
2024,Connacht Rugby,14,28,Vodacom Bulls,11/30/2024
2024,Edinburgh Rugby,50,33,Benetton Rugby,11/30/2024
2024,Munster Rugby,17,10,Lions,11/30/2024
2024,Zebre Parma,22,17,Ospreys,11/30/2024
2024,Ulster Rugby,19,22,Munster Rugby,12/20/2024
2024,Benetton Rugby,11,10,Zebre Parma,12/21/2024
2024,DHL Stormers,29,10,Lions,12/21/2024
2024,Hollywoodbets Sharks,20,17,Vodacom Bulls,12/21/2024
2024,Ospreys,23,22,Scarlets,12/21/2024
2024,Leinster Rugby,20,12,Connacht Rugby,12/21/2024
2024,Glasgow Warriors,33,14,Edinburgh Rugby,12/22/2024
2024,Dragons RFC,22,24,Cardiff Rugby,12/26/2024
2024,Munster Rugby,7,28,Leinster Rugby,12/27/2024
2024,DHL Stormers,24,20,Hollywoodbets Sharks,12/28/2024
2024,Edinburgh Rugby,10,7,Glasgow Warriors,12/28/2024
2024,Zebre Parma,12,24,Benetton Rugby,12/28/2024
2024,Connacht Rugby,7,17,Ulster Rugby,12/28/2024
2025,Cardiff Rugby,13,13,Ospreys,1/1/2025
2025,Scarlets,32,15,Dragons RFC,1/1/2025
2025,Ospreys,43,0,Benetton Rugby,1/24/2025
2025,Lions,22,35,Vodacom Bulls,1/25/2025
2025,Scarlets,30,24,Edinburgh Rugby,1/25/2025
2025,Leinster Rugby,36,12,DHL Stormers,1/25/2025
2025,Cardiff Rugby,22,42,Hollywoodbets Sharks,1/25/2025
2025,Dragons RFC,19,38,Munster Rugby,1/25/2025
2025,Glasgow Warriors,22,19,Connacht Rugby,1/26/2025
2025,Ulster Rugby,14,15,Zebre Parma,1/26/2025
2025,DHL Stormers,32,33,Vodacom Bulls,2/8/2025
2025,Edinburgh Rugby,17,22,Zebre Parma,2/14/2025
2025,Ospreys,19,22,Leinster Rugby,2/14/2025
2025,Lions,30,23,DHL Stormers,2/15/2025
2025,Vodacom Bulls,19,29,Hollywoodbets Sharks,2/15/2025
2025,Benetton Rugby,34,19,Ulster Rugby,2/15/2025
2025,Munster Rugby,29,8,Scarlets,2/15/2025
2025,Connacht Rugby,24,19,Cardiff Rugby,2/15/2025
2025,Dragons RFC,20,45,Glasgow Warriors,2/16/2025
2025,Vodacom Bulls,31,19,Lions,2/22/2025
2025,Munster Rugby,28,34,Edinburgh Rugby,2/28/2025
2025,Zebre Parma,31,21,Dragons RFC,2/28/2025
2025,Lions,38,14,Hollywoodbets Sharks,3/1/2025
2025,Leinster Rugby,42,24,Cardiff Rugby,3/1/2025
2025,Vodacom Bulls,16,19,DHL Stormers,3/1/2025
2025,Ulster Rugby,30,28,Scarlets,3/1/2025
2025,Connacht Rugby,38,30,Benetton Rugby,3/1/2025
2025,Glasgow Warriors,31,32,Ospreys,3/1/2025
2025,Hollywoodbets Sharks,25,22,Lions,3/8/2025
2025,Glasgow Warriors,28,25,Munster Rugby,3/21/2025
2025,Cardiff Rugby,20,17,Lions,3/21/2025
2025,Hollywoodbets Sharks,35,34,Zebre Parma,3/22/2025
2025,Benetton Rugby,21,18,Edinburgh Rugby,3/22/2025
2025,Vodacom Bulls,21,20,Leinster Rugby,3/22/2025
2025,Scarlets,17,29,DHL Stormers,3/22/2025
2025,Dragons RFC,30,34,Ulster Rugby,3/22/2025
2025,Ospreys,43,40,Connacht Rugby,3/22/2025
2025,Ulster Rugby,38,34,DHL Stormers,3/28/2025
2025,Edinburgh Rugby,38,5,Dragons RFC,3/28/2025
2025,Vodacom Bulls,63,24,Zebre Parma,3/29/2025
2025,Connacht Rugby,24,30,Munster Rugby,3/29/2025
2025,Scarlets,38,22,Ospreys,3/29/2025
2025,Hollywoodbets Sharks,7,10,Leinster Rugby,3/29/2025
2025,Benetton Rugby,20,19,Cardiff Rugby,3/29/2025
2025,Glasgow Warriors,42,0,Lions,3/29/2025
2025,Edinburgh Rugby,17,18,Hollywoodbets Sharks,4/18/2025
2025,Lions,31,42,Benetton Rugby,4/19/2025
2025,DHL Stormers,34,29,Connacht Rugby,4/19/2025
2025,Ospreys,19,36,Cardiff Rugby,4/19/2025
2025,Munster Rugby,13,16,Vodacom Bulls,4/19/2025
2025,Dragons RFC,23,31,Scarlets,4/19/2025
2025,Zebre Parma,6,14,Glasgow Warriors,4/19/2025
2025,Leinster Rugby,41,17,Ulster Rugby,4/19/2025
2025,Glasgow Warriors,19,26,Vodacom Bulls,4/25/2025
2025,Cardiff Rugby,26,21,Munster Rugby,4/25/2025
2025,Zebre Parma,25,25,Edinburgh Rugby,4/25/2025
2025,Lions,26,7,Connacht Rugby,4/26/2025
2025,Ospreys,57,24,Dragons RFC,4/26/2025
2025,DHL Stormers,56,5,Benetton Rugby,4/26/2025
2025,Scarlets,35,22,Leinster Rugby,4/26/2025
2025,Ulster Rugby,19,22,Hollywoodbets Sharks,4/26/2025
2025,Hollywoodbets Sharks,29,10,Ospreys,5/9/2025
2025,Munster Rugby,38,20,Ulster Rugby,5/9/2025
2025,Vodacom Bulls,45,21,Cardiff Rugby,5/10/2025
2025,Benetton Rugby,33,7,Glasgow Warriors,5/10/2025
2025,DHL Stormers,48,12,Dragons RFC,5/10/2025
2025,Leinster Rugby,76,5,Zebre Parma,5/10/2025
2025,Connacht Rugby,21,31,Edinburgh Rugby,5/10/2025
2025,Lions,19,32,Scarlets,5/11/2025
2025,DHL Stormers,34,24,Cardiff Rugby,5/16/2025
2025,Edinburgh Rugby,47,17,Ulster Rugby,5/16/2025
2025,Munster Rugby,30,21,Benetton Rugby,5/16/2025
2025,Vodacom Bulls,55,15,Dragons RFC,5/17/2025
2025,Lions,29,28,Ospreys,5/17/2025
2025,Zebre Parma,12,22,Connacht Rugby,5/17/2025
2025,Hollywoodbets Sharks,12,3,Scarlets,5/17/2025
2025,Leinster Rugby,13,5,Glasgow Warriors,5/17/2025
2025,Glasgow Warriors,36,18,DHL Stormers,5/30/2025
2025,Vodacom Bulls,42,33,Edinburgh Rugby,5/31/2025
2025,Leinster Rugby,33,21,Scarlets,5/31/2025
2025,Hollywoodbets Sharks,24,24,Munster Rugby,5/31/2025
2025,Leinster Rugby,37,19,Glasgow Warriors,6/7/2025
2025,Vodacom Bulls,25,13,Hollywoodbets Sharks,6/7/2025
2025,Leinster Rugby,32,7,Vodacom Bulls,6/14/2025
2025,DHL Stormers,35,0,Leinster Rugby,9/26/2025
2025,Glasgow Warriors,35,19,Hollywoodbets Sharks,9/26/2025
2025,Ulster Rugby,42,21,Dragons RFC,9/26/2025
2025,Vodacom Bulls,53,40,Ospreys,9/27/2025
2025,Zebre Parma,31,28,Edinburgh Rugby,9/27/2025
2025,Scarlets,21,34,Munster Rugby,9/27/2025
2025,Connacht Rugby,26,15,Benetton Rugby,9/27/2025
2025,Cardiff Rugby,33,20,Lions,9/27/2025
2025,DHL Stormers,26,10,Ospreys,10/3/2025
2025,Dragons RFC,17,17,Hollywoodbets Sharks,10/3/2025
2025,Vodacom Bulls,39,31,Leinster Rugby,10/4/2025
2025,Benetton Rugby,16,14,Glasgow Warriors,10/4/2025
2025,Munster Rugby,23,20,Cardiff Rugby,10/4/2025
2025,Zebre Parma,22,20,Lions,10/5/2025
2025,Scarlets,0,34,DHL Stormers,10/10/2025
2025,Munster Rugby,20,19,Edinburgh Rugby,10/10/2025
2025,Benetton Rugby,41,15,Lions,10/11/2025
2025,Ospreys,24,0,Zebre Parma,10/11/2025
2025,Leinster Rugby,31,5,Hollywoodbets Sharks,10/11/2025
2025,Glasgow Warriors,49,0,Dragons RFC,10/11/2025
2025,Cardiff Rugby,14,8,Connacht Rugby,10/11/2025
2025,Ulster Rugby,28,7,Vodacom Bulls,10/11/2025
2025,Edinburgh Rugby,43,0,Benetton Rugby,10/17/2025
2025,Dragons RFC,17,24,Cardiff Rugby,10/17/2025
2025,Connacht Rugby,27,28,Vodacom Bulls,10/17/2025
2025,Lions,29,18,Scarlets,10/18/2025
2025,Hollywoodbets Sharks,26,34,Ulster Rugby,10/18/2025
2025,Leinster Rugby,14,31,Munster Rugby,10/18/2025
2025,Ospreys,17,42,Glasgow Warriors,10/18/2025
2025,Zebre Parma,13,31,DHL Stormers,10/18/2025
2025,Glasgow Warriors,21,12,Vodacom Bulls,10/24/2025
2025,Lions,49,31,Ulster Rugby,10/25/2025
2025,Hollywoodbets Sharks,29,19,Scarlets,10/25/2025
2025,Dragons RFC,19,19,Ospreys,10/25/2025
2025,Benetton Rugby,16,31,DHL Stormers,10/25/2025
2025,Leinster Rugby,50,26,Zebre Parma,10/25/2025
2025,Cardiff Rugby,20,19,Edinburgh Rugby,10/25/2025
2025,Munster Rugby,17,15,Connacht Rugby,10/25/2025
2025,Dragons RFC,10,24,Leinster Rugby,11/28/2025
2025,Ulster Rugby,47,13,Benetton Rugby,11/28/2025
2025,Vodacom Bulls,33,43,Lions,11/29/2025
2025,Zebre Parma,14,29,Cardiff Rugby,11/29/2025
2025,Edinburgh Rugby,19,17,Ospreys,11/29/2025
2025,Munster Rugby,21,27,DHL Stormers,11/29/2025
2025,Scarlets,23,0,Glasgow Warriors,11/29/2025
